Gmt time,Open,High,Low,Close,Volume
08.01.2004 20:00:00.000,1.27595,1.27839,1.27524,1.27686,158082.8984
09.01.2004 00:00:00.000,1.27682,1.27698,1.27527,1.27578,124299.0996
09.01.2004 04:00:00.000,1.27593,1.27629,1.27104,1.27199,124268.1972
09.01.2004 08:00:00.000,1.27173,1.27627,1.27021,1.27449,124466.6992
09.01.2004 12:00:00.000,1.27450,1.28471,1.27261,1.28420,131994.8008
09.01.2004 16:00:00.000,1.28439,1.28665,1.28210,1.28382,677689.2969000001
09.01.2004 20:00:00.000,1.28398,1.28490,1.28114,1.28123,91849.8008
11.01.2004 20:00:00.000,1.28522,1.28559,1.28358,1.28467,59505
12.01.2004 00:00:00.000,1.28482,1.28487,1.28248,1.28364,126441.0996
12.01.2004 04:00:00.000,1.28395,1.28680,1.28309,1.28592,122590.4004
12.01.2004 08:00:00.000,1.28598,1.28956,1.28441,1.28550,127714.7988
12.01.2004 12:00:00.000,1.28538,1.28760,1.27659,1.28010,125412.8008
12.01.2004 16:00:00.000,1.27990,1.28112,1.27437,1.27490,684186.5001000001
12.01.2004 20:00:00.000,1.27494,1.27559,1.27306,1.27380,154801
13.01.2004 00:00:00.000,1.27352,1.27617,1.27125,1.27553,128587.0996
13.01.2004 04:00:00.000,1.27571,1.27685,1.27341,1.27426,125936.10160000001
13.01.2004 08:00:00.000,1.27419,1.27947,1.27184,1.27262,125076.0996
13.01.2004 12:00:00.000,1.27266,1.27874,1.27229,1.27834,128725.2012
13.01.2004 16:00:00.000,1.27810,1.27872,1.27114,1.27454,683120.9063999999
13.01.2004 20:00:00.000,1.27458,1.27871,1.27415,1.27826,155802.8008
14.01.2004 00:00:00.000,1.27834,1.27850,1.27268,1.27311,128600.1992
14.01.2004 04:00:00.000,1.27336,1.27440,1.27127,1.27170,126325.3984
14.01.2004 08:00:00.000,1.27098,1.27132,1.26498,1.26766,124488.4004
14.01.2004 12:00:00.000,1.26765,1.26965,1.26276,1.26818,127214.2012
14.01.2004 16:00:00.000,1.26810,1.27303,1.26603,1.26645,673884.8907000001
14.01.2004 20:00:00.000,1.26647,1.26668,1.26340,1.26504,158323.1992
15.01.2004 00:00:00.000,1.26501,1.26646,1.26341,1.26519,130811.1992
15.01.2004 04:00:00.000,1.26510,1.26693,1.26399,1.26543,126393.498
15.01.2004 08:00:00.000,1.26533,1.26666,1.26072,1.26229,131009.2988
15.01.2004 12:00:00.000,1.26260,1.26466,1.25844,1.26030,132945.004
15.01.2004 16:00:00.000,1.25988,1.26246,1.25652,1.25760,680177.3125
15.01.2004 20:00:00.000,1.25773,1.26025,1.25562,1.25937,157741.2988
16.01.2004 00:00:00.000,1.25947,1.26071,1.25795,1.25892,130294.2012
16.01.2004 04:00:00.000,1.25919,1.25942,1.25201,1.25392,124310.8984
16.01.2004 08:00:00.000,1.25394,1.25423,1.24792,1.24925,129884.59959999999
16.01.2004 12:00:00.000,1.24942,1.25110,1.23707,1.23908,127539.59760000001
16.01.2004 16:00:00.000,1.23920,1.24184,1.23494,1.23704,673121.0157
16.01.2004 20:00:00.000,1.23716,1.23943,1.23646,1.23936,92703.4024
18.01.2004 20:00:00.000,1.23660,1.24002,1.23637,1.23822,65886.3984
19.01.2004 00:00:00.000,1.23817,1.23886,1.23607,1.23715,128444.8008
19.01.2004 04:00:00.000,1.23708,1.24226,1.23658,1.23898,125073.2012
19.01.2004 08:00:00.000,1.23884,1.23905,1.23323,1.23498,128270.7988
19.01.2004 12:00:00.000,1.23518,1.24098,1.23473,1.23732,130572.5996
19.01.2004 16:00:00.000,1.23724,1.23854,1.23408,1.23490,673759.1875
19.01.2004 20:00:00.000,1.23497,1.23632,1.23435,1.23493,152456.59759999998
20.01.2004 00:00:00.000,1.23490,1.23816,1.23411,1.23772,130968.3984
20.01.2004 04:00:00.000,1.23780,1.24558,1.23689,1.24538,129770.5996
20.01.2004 08:00:00.000,1.24537,1.25165,1.24310,1.25057,124210.8008
20.01.2004 12:00:00.000,1.25050,1.25732,1.24891,1.25658,129628.3984
20.01.2004 16:00:00.000,1.25672,1.25940,1.25570,1.25634,675225.9844
20.01.2004 20:00:00.000,1.25630,1.25977,1.25586,1.25812,159116.498
21.01.2004 00:00:00.000,1.25792,1.25804,1.25592,1.25663,126884.1016
21.01.2004 04:00:00.000,1.25695,1.26258,1.25488,1.26106,127511.50200000001
21.01.2004 08:00:00.000,1.26123,1.26695,1.25832,1.26135,129185
21.01.2004 12:00:00.000,1.26162,1.26366,1.25746,1.26228,129684.6016
21.01.2004 16:00:00.000,1.26220,1.26505,1.26039,1.26286,682204.5001
21.01.2004 20:00:00.000,1.26298,1.26625,1.26204,1.26529,157177.8984
22.01.2004 00:00:00.000,1.26541,1.26808,1.26507,1.26730,128786.7012
22.01.2004 04:00:00.000,1.26747,1.26828,1.26498,1.26592,125815.4004
22.01.2004 08:00:00.000,1.26593,1.27475,1.26349,1.27047,126450.1036
22.01.2004 12:00:00.000,1.27047,1.27362,1.26607,1.27038,130787.9024
22.01.2004 16:00:00.000,1.27009,1.27214,1.26901,1.27063,680387.8125
22.01.2004 20:00:00.000,1.27053,1.27365,1.27019,1.27184,158034.7988
23.01.2004 00:00:00.000,1.27195,1.27319,1.27016,1.27124,128688.8008
23.01.2004 04:00:00.000,1.27142,1.27652,1.26967,1.27607,127662.998
23.01.2004 08:00:00.000,1.27600,1.27732,1.27260,1.27367,130897.8008
23.01.2004 12:00:00.000,1.27358,1.27392,1.26594,1.26786,129766
23.01.2004 16:00:00.000,1.26777,1.26794,1.25621,1.25958,676381.1875
23.01.2004 20:00:00.000,1.25958,1.25995,1.25756,1.25781,94486.5996
25.01.2004 20:00:00.000,1.25726,1.25857,1.25606,1.25670,58858.4004
26.01.2004 00:00:00.000,1.25661,1.25908,1.25572,1.25728,131594.8984
26.01.2004 04:00:00.000,1.25739,1.25872,1.25245,1.25329,128936.40239999999
26.01.2004 08:00:00.000,1.25307,1.26024,1.25307,1.25648,126125.3008
26.01.2004 12:00:00.000,1.25626,1.26095,1.25466,1.25576,131816.5
26.01.2004 16:00:00.000,1.25536,1.25626,1.24593,1.24650,684029.2969
26.01.2004 20:00:00.000,1.24652,1.24875,1.24542,1.24824,159306
27.01.2004 00:00:00.000,1.24834,1.24875,1.24478,1.24595,131136.1992
27.01.2004 04:00:00.000,1.24600,1.24741,1.24391,1.24610,126205.4024
27.01.2004 08:00:00.000,1.24584,1.24995,1.24480,1.24839,126712.59959999999
27.01.2004 12:00:00.000,1.24819,1.26146,1.24819,1.26146,128608.3984
27.01.2004 16:00:00.000,1.26142,1.26503,1.26023,1.26283,644063.3048
27.01.2004 20:00:00.000,1.26277,1.26608,1.26235,1.26318,159632.3008
28.01.2004 00:00:00.000,1.26337,1.26340,1.25948,1.25955,126828.6992
28.01.2004 04:00:00.000,1.25969,1.26407,1.25785,1.26342,126535.2988
28.01.2004 08:00:00.000,1.26345,1.26357,1.25871,1.26066,128472.0996
28.01.2004 12:00:00.000,1.26066,1.26075,1.25437,1.25847,129413.5976
28.01.2004 16:00:00.000,1.25845,1.26415,1.24618,1.25124,676773.6016
28.01.2004 20:00:00.000,1.25099,1.25122,1.24113,1.24345,156305.2012
29.01.2004 00:00:00.000,1.24349,1.24994,1.24325,1.24640,131778.2012
29.01.2004 04:00:00.000,1.24662,1.25145,1.24478,1.25100,127089.3984
29.01.2004 08:00:00.000,1.25075,1.25252,1.24785,1.25047,124965.3008
29.01.2004 12:00:00.000,1.25033,1.25047,1.23668,1.23710,122345.8984
29.01.2004 16:00:00.000,1.23665,1.24137,1.23607,1.23982,671285.4140999999
29.01.2004 20:00:00.000,1.23997,1.24176,1.23926,1.24050,157403.59960000002
30.01.2004 00:00:00.000,1.24037,1.24174,1.23929,1.24059,127696.0996
30.01.2004 04:00:00.000,1.24060,1.24291,1.23797,1.23911,130410.70319999999
30.01.2004 08:00:00.000,1.23950,1.24075,1.23491,1.23806,128009.70120000001
30.01.2004 12:00:00.000,1.23788,1.24897,1.23622,1.24188,132126.498
30.01.2004 16:00:00.000,1.24181,1.24846,1.24025,1.24627,681446.5078
30.01.2004 20:00:00.000,1.24622,1.24794,1.24603,1.24731,94655.6016
01.02.2004 20:00:00.000,1.24680,1.24848,1.24662,1.24721,63709.502
02.02.2004 00:00:00.000,1.24704,1.24792,1.24543,1.24557,129459
02.02.2004 04:00:00.000,1.24561,1.24662,1.24393,1.24601,128895.4024
02.02.2004 08:00:00.000,1.24614,1.24771,1.24363,1.24469,125853.7988
02.02.2004 12:00:00.000,1.24470,1.24725,1.24250,1.24391,128271.6992
02.02.2004 16:00:00.000,1.24364,1.24433,1.23882,1.24105,677619.5079999999
02.02.2004 20:00:00.000,1.24120,1.24520,1.24074,1.24270,157589.1016
03.02.2004 00:00:00.000,1.24272,1.24657,1.24124,1.24604,132642.6016
03.02.2004 04:00:00.000,1.24610,1.25571,1.24572,1.25558,127599.59959999999
03.02.2004 08:00:00.000,1.25565,1.25967,1.25340,1.25721,124330.2988
03.02.2004 12:00:00.000,1.25691,1.25878,1.25372,1.25549,128310.79680000001
03.02.2004 16:00:00.000,1.25563,1.25733,1.25210,1.25415,678624.1875000001
03.02.2004 20:00:00.000,1.25423,1.25540,1.25240,1.25417,161796.498
04.02.2004 00:00:00.000,1.25392,1.25421,1.25042,1.25104,128508.6992
04.02.2004 04:00:00.000,1.25106,1.25591,1.25091,1.25336,126372
04.02.2004 08:00:00.000,1.25338,1.25593,1.25157,1.25381,124888.3984
04.02.2004 12:00:00.000,1.25368,1.25455,1.24919,1.25160,133538.1016
04.02.2004 16:00:00.000,1.25153,1.25567,1.25124,1.25317,682756.9845
04.02.2004 20:00:00.000,1.25319,1.25447,1.25224,1.25354,159005.50199999998
05.02.2004 00:00:00.000,1.25325,1.25430,1.25157,1.25224,130290.0976
05.02.2004 04:00:00.000,1.25264,1.25456,1.25187,1.25432,126329.5
05.02.2004 08:00:00.000,1.25416,1.25919,1.25380,1.25777,129600
05.02.2004 12:00:00.000,1.25755,1.26348,1.25620,1.25994,127947.5
05.02.2004 16:00:00.000,1.25967,1.26175,1.25303,1.25391,680205.1797
05.02.2004 20:00:00.000,1.25398,1.25672,1.25299,1.25643,159832.3008
06.02.2004 00:00:00.000,1.25654,1.25689,1.25393,1.25510,127501.5
06.02.2004 04:00:00.000,1.25507,1.25631,1.25311,1.25538,130650.69919999999
06.02.2004 08:00:00.000,1.25506,1.25547,1.25113,1.25177,126709.5
06.02.2004 12:00:00.000,1.25175,1.27213,1.25100,1.27107,129884.7988
06.02.2004 16:00:00.000,1.27092,1.27226,1.26815,1.26906,679103.4140999999
06.02.2004 20:00:00.000,1.26938,1.27068,1.26890,1.27000,93957.20120000001
08.02.2004 20:00:00.000,1.26038,1.26466,1.25963,1.26429,65311.9004
09.02.2004 00:00:00.000,1.26450,1.27256,1.26441,1.27090,127663.3008
09.02.2004 04:00:00.000,1.27109,1.27561,1.27088,1.27437,130111.00399999999
09.02.2004 08:00:00.000,1.27392,1.27589,1.27102,1.27278,127904.498
09.02.2004 12:00:00.000,1.27255,1.27437,1.26700,1.26769,133044.004
09.02.2004 16:00:00.000,1.26773,1.26940,1.26471,1.26832,683449.6876
09.02.2004 20:00:00.000,1.26839,1.27001,1.26762,1.26872,163113.2032
10.02.2004 00:00:00.000,1.26875,1.27408,1.26828,1.27351,131919.5
10.02.2004 04:00:00.000,1.27346,1.27845,1.27285,1.27729,132241.3008
10.02.2004 08:00:00.000,1.27717,1.27848,1.27435,1.27655,129163.5996
10.02.2004 12:00:00.000,1.27656,1.27737,1.26873,1.26883,129727.8964
10.02.2004 16:00:00.000,1.26895,1.27366,1.26797,1.27036,685316.6015999999
10.02.2004 20:00:00.000,1.27068,1.27068,1.26649,1.26789,160903.59759999998
11.02.2004 00:00:00.000,1.26783,1.27095,1.26728,1.26899,126789.5996
11.02.2004 04:00:00.000,1.26915,1.27096,1.26643,1.26764,131756.7988
11.02.2004 08:00:00.000,1.26746,1.26937,1.26482,1.26656,126618.5
11.02.2004 12:00:00.000,1.26630,1.26888,1.26564,1.26888,130105.8008
11.02.2004 16:00:00.000,1.27007,1.28364,1.27007,1.28075,683694.1876
11.02.2004 20:00:00.000,1.28068,1.28430,1.27995,1.28250,164467.8028
12.02.2004 00:00:00.000,1.28227,1.28432,1.28094,1.28333,131801.5976
12.02.2004 04:00:00.000,1.28335,1.28382,1.28091,1.28121,130193.9004
12.02.2004 08:00:00.000,1.28115,1.28322,1.27968,1.28168,131534.5996
12.02.2004 12:00:00.000,1.28180,1.28240,1.27873,1.28216,130724.002
12.02.2004 16:00:00.000,1.28190,1.28303,1.27879,1.27903,675675.6798
12.02.2004 20:00:00.000,1.27904,1.28231,1.27875,1.28148,159190.3984
13.02.2004 00:00:00.000,1.28112,1.28153,1.27904,1.28063,131504.3984
13.02.2004 04:00:00.000,1.28074,1.28341,1.27984,1.28073,131246.8984
13.02.2004 08:00:00.000,1.28095,1.28332,1.27921,1.28137,129333.6016
13.02.2004 12:00:00.000,1.28138,1.28898,1.27581,1.27801,130899.70319999999
13.02.2004 16:00:00.000,1.27800,1.27916,1.27135,1.27363,682983.9063
13.02.2004 20:00:00.000,1.27358,1.27470,1.27279,1.27305,93409.5996
15.02.2004 20:00:00.000,1.27428,1.27441,1.27210,1.27252,64801.097599999994
16.02.2004 00:00:00.000,1.27267,1.27392,1.27139,1.27331,130128.10160000001
16.02.2004 04:00:00.000,1.27330,1.27436,1.27178,1.27352,127457
16.02.2004 08:00:00.000,1.27360,1.27647,1.27333,1.27418,128527.7988
16.02.2004 12:00:00.000,1.27430,1.27870,1.27341,1.27807,125704
16.02.2004 16:00:00.000,1.27788,1.27869,1.27584,1.27688,681766.9062999999
16.02.2004 20:00:00.000,1.27684,1.27786,1.27564,1.27589,153753.5996
17.02.2004 00:00:00.000,1.27594,1.27839,1.27533,1.27661,131556.09960000002
17.02.2004 04:00:00.000,1.27668,1.28308,1.27565,1.28249,132477.3984
17.02.2004 08:00:00.000,1.28236,1.28751,1.28157,1.28622,127528.7012
17.02.2004 12:00:00.000,1.28623,1.28706,1.28136,1.28197,131398.3008
17.02.2004 16:00:00.000,1.28196,1.28616,1.28014,1.28327,687226.6797
17.02.2004 20:00:00.000,1.28343,1.28569,1.28264,1.28558,159408.5
18.02.2004 00:00:00.000,1.28548,1.28745,1.28459,1.28512,128969.2012
18.02.2004 04:00:00.000,1.28520,1.29247,1.28505,1.28823,124004.7988
18.02.2004 08:00:00.000,1.28830,1.29070,1.28505,1.28626,123512.6992
18.02.2004 12:00:00.000,1.28655,1.28683,1.28147,1.28232,129548.3984
18.02.2004 16:00:00.000,1.28206,1.28356,1.26850,1.26950,693086.0157
18.02.2004 20:00:00.000,1.26938,1.27256,1.26561,1.27246,157625.998
19.02.2004 00:00:00.000,1.27243,1.27298,1.26984,1.27173,128509.3984
19.02.2004 04:00:00.000,1.27202,1.27342,1.26823,1.27114,131147.1972
19.02.2004 08:00:00.000,1.27120,1.27252,1.26837,1.26927,120982.8984
19.02.2004 12:00:00.000,1.26933,1.27320,1.26516,1.26747,129599.90040000001
19.02.2004 16:00:00.000,1.26750,1.27301,1.26735,1.26997,681666.2110000001
19.02.2004 20:00:00.000,1.26990,1.27643,1.26893,1.27492,154958.8008
20.02.2004 00:00:00.000,1.27525,1.27579,1.27267,1.27405,130768
20.02.2004 04:00:00.000,1.27403,1.27417,1.26340,1.26394,127229.5996
20.02.2004 08:00:00.000,1.26387,1.26747,1.26210,1.26438,127413.2012
20.02.2004 12:00:00.000,1.26450,1.26698,1.25380,1.25583,126186.3984
20.02.2004 16:00:00.000,1.25546,1.25791,1.24928,1.25130,687626.6095
20.02.2004 20:00:00.000,1.25145,1.25371,1.24977,1.25319,95552.3008
22.02.2004 20:00:00.000,1.25247,1.25294,1.25029,1.25063,66684.49799999999
23.02.2004 00:00:00.000,1.25026,1.25197,1.24494,1.25038,133787.7988
23.02.2004 04:00:00.000,1.25047,1.25452,1.24872,1.25400,131884
23.02.2004 08:00:00.000,1.25417,1.25695,1.25344,1.25542,125048.5
23.02.2004 12:00:00.000,1.25542,1.25932,1.25461,1.25565,128427.8008
23.02.2004 16:00:00.000,1.25594,1.25850,1.25163,1.25390,685523.5156
23.02.2004 20:00:00.000,1.25388,1.25764,1.25384,1.25651,159219.9004
24.02.2004 00:00:00.000,1.25663,1.25682,1.25205,1.25206,129073.8008
24.02.2004 04:00:00.000,1.25205,1.25568,1.25203,1.25524,126290.2988
24.02.2004 08:00:00.000,1.25515,1.26177,1.25487,1.25997,129603.7032
24.02.2004 12:00:00.000,1.26002,1.26763,1.25736,1.26693,126618.0996
24.02.2004 16:00:00.000,1.26659,1.27115,1.26656,1.26831,677310.6017
24.02.2004 20:00:00.000,1.26840,1.26962,1.26697,1.26713,158092.502
25.02.2004 00:00:00.000,1.26710,1.26979,1.26668,1.26905,128705.7012
25.02.2004 04:00:00.000,1.26890,1.27039,1.26694,1.26842,130989.6016
25.02.2004 08:00:00.000,1.26807,1.26847,1.26302,1.26431,125309.6036
25.02.2004 12:00:00.000,1.26405,1.26426,1.25342,1.25436,132823.3008
25.02.2004 16:00:00.000,1.25409,1.25452,1.24716,1.24925,683783.1015999999
25.02.2004 20:00:00.000,1.24930,1.25023,1.24848,1.24955,164380
26.02.2004 00:00:00.000,1.24939,1.25129,1.24854,1.25050,126546.59760000001
26.02.2004 04:00:00.000,1.25058,1.25103,1.24786,1.24892,128120.5996
26.02.2004 08:00:00.000,1.24867,1.24966,1.24122,1.24192,125218.5
26.02.2004 12:00:00.000,1.24209,1.24752,1.23826,1.24199,130030.90239999999
26.02.2004 16:00:00.000,1.24198,1.24667,1.24124,1.24342,675619.9142
26.02.2004 20:00:00.000,1.24345,1.24445,1.24216,1.24409,155085.9004
27.02.2004 00:00:00.000,1.24393,1.24547,1.24309,1.24426,129097.9004
27.02.2004 04:00:00.000,1.24433,1.24623,1.24240,1.24520,128696.40239999999
27.02.2004 08:00:00.000,1.24523,1.24543,1.23718,1.24046,123179.8984
27.02.2004 12:00:00.000,1.24071,1.24973,1.23886,1.24224,127956.29879999999
27.02.2004 16:00:00.000,1.24191,1.25049,1.24176,1.24866,681959.6095
27.02.2004 20:00:00.000,1.24864,1.24961,1.24809,1.24887,95336.2012
29.02.2004 20:00:00.000,1.24820,1.25315,1.24726,1.25297,63422.5
01.03.2004 00:00:00.000,1.25300,1.25356,1.25038,1.25086,128527.998
01.03.2004 04:00:00.000,1.25087,1.25398,1.24888,1.25279,129142.1016
01.03.2004 08:00:00.000,1.25267,1.25273,1.24600,1.24794,125570.1016
01.03.2004 12:00:00.000,1.24784,1.25086,1.24281,1.24442,130502.2988
01.03.2004 16:00:00.000,1.24467,1.24583,1.24215,1.24439,677027.5939
01.03.2004 20:00:00.000,1.24443,1.24677,1.24353,1.24431,159480.59769999998
02.03.2004 00:00:00.000,1.24432,1.24489,1.24220,1.24342,128716.69720000001
02.03.2004 04:00:00.000,1.24333,1.24441,1.23930,1.23943,131570.90039999998
02.03.2004 08:00:00.000,1.23969,1.24247,1.23827,1.23905,126296.502
02.03.2004 12:00:00.000,1.23902,1.24142,1.22829,1.22837,130130.5
02.03.2004 16:00:00.000,1.22812,1.22828,1.21938,1.22257,683236.9063999999
02.03.2004 20:00:00.000,1.22255,1.22276,1.21961,1.21976,160755.99800000002
03.03.2004 00:00:00.000,1.21970,1.22082,1.21637,1.21803,127386.1992
03.03.2004 04:00:00.000,1.21811,1.22060,1.21471,1.21920,128807
03.03.2004 08:00:00.000,1.21913,1.22120,1.21299,1.21367,122928.7988
03.03.2004 12:00:00.000,1.21363,1.21732,1.21019,1.21303,127249.0996
03.03.2004 16:00:00.000,1.21303,1.21950,1.20546,1.21839,678652.4140999999
03.03.2004 20:00:00.000,1.21850,1.22158,1.21771,1.21874,160303.8008
04.03.2004 00:00:00.000,1.21877,1.21878,1.21451,1.21656,129811.59760000001
04.03.2004 04:00:00.000,1.21658,1.22046,1.21611,1.21964,124977.3984
04.03.2004 08:00:00.000,1.22012,1.22380,1.21555,1.22103,126594.9004
04.03.2004 12:00:00.000,1.22078,1.22163,1.21334,1.21839,127779.79680000001
04.03.2004 16:00:00.000,1.21843,1.22374,1.21667,1.21906,680949.0001
04.03.2004 20:00:00.000,1.21891,1.22058,1.21807,1.21984,158626.3008
05.03.2004 00:00:00.000,1.21978,1.22109,1.21815,1.21996,126289.9004
05.03.2004 04:00:00.000,1.21987,1.22190,1.21857,1.21884,124036.9004
05.03.2004 08:00:00.000,1.21874,1.22107,1.21731,1.21999,129850.1992
05.03.2004 12:00:00.000,1.22000,1.24275,1.21751,1.24170,127736.6992
05.03.2004 16:00:00.000,1.24170,1.24184,1.23556,1.23731,681081.9064
05.03.2004 20:00:00.000,1.23714,1.23823,1.23618,1.23642,95507.0976
07.03.2004 20:00:00.000,1.23857,1.23865,1.23552,1.23609,63020.9004
08.03.2004 00:00:00.000,1.23604,1.23680,1.23359,1.23615,132120.8008
08.03.2004 04:00:00.000,1.23620,1.23883,1.23397,1.23420,128801.502
08.03.2004 08:00:00.000,1.23422,1.23857,1.23398,1.23736,123456.8008
08.03.2004 12:00:00.000,1.23750,1.23976,1.23424,1.23558,127307.8984
08.03.2004 16:00:00.000,1.23539,1.24150,1.23424,1.23898,690358.1953
08.03.2004 20:00:00.000,1.23893,1.24230,1.23824,1.24182,158708.8008
09.03.2004 00:00:00.000,1.24182,1.24525,1.24073,1.24387,128709.8008
09.03.2004 04:00:00.000,1.24410,1.24573,1.24197,1.24243,129456
09.03.2004 08:00:00.000,1.24265,1.24434,1.23575,1.23797,126674.8008
09.03.2004 12:00:00.000,1.23799,1.24117,1.23507,1.24068,131341
09.03.2004 16:00:00.000,1.24043,1.24484,1.22914,1.22939,682790
09.03.2004 20:00:00.000,1.22913,1.23262,1.22716,1.23138,158484.3008
10.03.2004 00:00:00.000,1.23145,1.23280,1.22940,1.23116,129721.498
10.03.2004 04:00:00.000,1.23121,1.23159,1.22597,1.22692,129652.40239999999
10.03.2004 08:00:00.000,1.22713,1.23043,1.22698,1.22946,129223.1972
10.03.2004 12:00:00.000,1.22929,1.23282,1.22095,1.22112,129143.09760000001
10.03.2004 16:00:00.000,1.22113,1.22485,1.21946,1.22284,679282.5078
10.03.2004 20:00:00.000,1.22272,1.22549,1.22062,1.22271,158010.2988
11.03.2004 00:00:00.000,1.22256,1.22280,1.21777,1.21910,130919.2012
11.03.2004 04:00:00.000,1.21920,1.22163,1.21785,1.21988,125354.5
11.03.2004 08:00:00.000,1.21999,1.23020,1.21620,1.22332,127928
11.03.2004 12:00:00.000,1.22342,1.22866,1.22284,1.22450,130856.20120000001
11.03.2004 16:00:00.000,1.22447,1.23328,1.22381,1.23153,682285.7032
11.03.2004 20:00:00.000,1.23148,1.23831,1.23094,1.23448,158882.2051
12.03.2004 00:00:00.000,1.23425,1.23519,1.22732,1.22775,127223.1016
12.03.2004 04:00:00.000,1.22780,1.23019,1.22518,1.22793,128342.3008
12.03.2004 08:00:00.000,1.22769,1.22811,1.22115,1.22261,123499.8008
12.03.2004 12:00:00.000,1.22252,1.22703,1.21771,1.21882,132040.3028
12.03.2004 16:00:00.000,1.21860,1.22279,1.21707,1.22203,678753.8986
12.03.2004 20:00:00.000,1.22211,1.22308,1.22066,1.22145,95398.8008
14.03.2004 20:00:00.000,1.21887,1.22171,1.21815,1.22099,62511.201199999996
15.03.2004 00:00:00.000,1.22088,1.22354,1.22013,1.22203,130058.502
15.03.2004 04:00:00.000,1.22207,1.22675,1.22146,1.22639,127981.3008
15.03.2004 08:00:00.000,1.22635,1.23154,1.22530,1.22835,125861.5
15.03.2004 12:00:00.000,1.22823,1.23059,1.22095,1.22221,127289.1992
15.03.2004 16:00:00.000,1.22222,1.22916,1.22173,1.22577,687347.5
15.03.2004 20:00:00.000,1.22588,1.22756,1.22575,1.22645,158647.8028
16.03.2004 00:00:00.000,1.22645,1.22699,1.22383,1.22646,130328.99799999999
16.03.2004 04:00:00.000,1.22679,1.23328,1.22565,1.23202,130854.6016
16.03.2004 08:00:00.000,1.23177,1.23695,1.23118,1.23507,128432
16.03.2004 12:00:00.000,1.23528,1.23625,1.23202,1.23372,131426.2968
16.03.2004 16:00:00.000,1.23351,1.23406,1.22295,1.22633,681410.5782999999
16.03.2004 20:00:00.000,1.22592,1.22739,1.22496,1.22545,157509.7988
17.03.2004 00:00:00.000,1.22542,1.22870,1.22379,1.22834,131578.80479999998
17.03.2004 04:00:00.000,1.22833,1.22846,1.22311,1.22311,127324.1016
17.03.2004 08:00:00.000,1.22346,1.22689,1.22024,1.22491,124173.4004
17.03.2004 12:00:00.000,1.22518,1.22623,1.21882,1.21933,126833.5
