Open,High,Low,Close,Volume,Real_Class,Predicted_Class
1.304,1.30494,1.30352,1.3038100000000001,78736.2969,0.0,-1.0
1.3039,1.30982,1.30279,1.3035700000000001,1100930.875,-2.0,2.0
1.3038,1.30751,1.2945200000000001,1.29674,1099214.75,2.0,2.0
1.29675,1.31069,1.2964799999999999,1.30744,1104158.875,-1.0,2.0
1.3075299999999999,1.3122,1.30104,1.30369,1100990.375,0.0,-2.0
1.30386,1.3079,1.2984799999999999,1.3036,1054772.625,-1.0,0.0
1.30325,1.30376,1.30059,1.30195,80515.8984,1.0,-1.0
1.30205,1.30582,1.29761,1.30473,1099544.75,0.0,2.0
1.30474,1.30641,1.29972,1.3038399999999999,1102637.0,0.0,2.0
1.30457,1.30926,1.30043,1.30301,1091619.75,-2.0,2.0
1.3028899999999999,1.30364,1.2941,1.2967799999999998,1102705.125,-2.0,-2.0
1.29671,1.30377,1.2846,1.2869,1052607.875,-1.0,0.0
1.2865,1.2865799999999998,1.28491,1.28514,80799.8984,-2.0,-1.0
1.28524,1.2863799999999999,1.27319,1.2760200000000002,1103105.5,0.0,2.0
1.27593,1.2797,1.27318,1.2768899999999999,1094265.5,1.0,2.0
1.27681,1.28139,1.2733299999999999,1.28099,1091659.125,2.0,2.0
1.28086,1.29043,1.2737399999999999,1.28731,1098703.5,0.0,-2.0
1.2874,1.28952,1.28439,1.28646,1061124.75,1.0,0.0
1.2866,1.2887,1.2861,1.28836,75065.2031,2.0,-1.0
1.28806,1.29895,1.28787,1.2966799999999998,1095962.75,1.0,2.0
1.29688,1.30492,1.2944200000000001,1.30114,1103169.5,0.0,2.0
1.30121,1.3062799999999999,1.29583,1.3020399999999999,1109050.75,2.0,2.0
1.30223,1.3089,1.30138,1.30715,1109299.125,0.0,-2.0
1.30716,1.30825,1.30142,1.30725,1053109.25,0.0,0.0
1.30633,1.30695,1.30415,1.30669,75197.2969,0.0,-1.0
1.30674,1.30774,1.3031700000000002,1.30615,1093381.875,2.0,2.0
1.30624,1.32685,1.3052,1.32579,1105899.125,-2.0,2.0
1.32561,1.32741,1.31854,1.32002,1093877.0,-1.0,2.0
1.32003,1.3269,1.31529,1.3178299999999998,1101383.625,2.0,-2.0
1.31803,1.32481,1.31457,1.32449,1048151.3125,0.0,0.0
1.324,1.32503,1.3229,1.32487,78691.7969,-1.0,-1.0
1.32485,1.32792,1.3207,1.32156,1099253.0,-2.0,2.0
1.3214299999999999,1.3225,1.31635,1.31691,1095830.75,-1.0,2.0
1.31703,1.3178,1.30884,1.31339,1103784.5,-1.0,2.0
1.31351,1.31643,1.3096299999999998,1.31018,1104583.5,2.0,-2.0
1.31015,1.3254,1.30894,1.32361,1042071.8125,0.0,0.0
1.3242200000000002,1.32444,1.3231700000000002,1.3234,74749.5,-1.0,-1.0
1.3235,1.3248,1.31778,1.3217,1088053.875,2.0,2.0
1.3218299999999998,1.3361399999999999,1.32064,1.33446,1101697.75,1.0,2.0
1.3346,1.34227,1.33307,1.33742,1104622.125,2.0,2.0
1.3372600000000001,1.34531,1.33685,1.34371,1110751.0,1.0,-2.0
1.34372,1.3477700000000001,1.33974,1.34562,1052860.5,1.0,0.0
1.34579,1.3474899999999999,1.34509,1.34695,78175.5,-2.0,-1.0
1.3473,1.3477299999999999,1.33355,1.33625,1097803.375,-2.0,2.0
1.3358700000000001,1.34089,1.32917,1.33083,1102378.375,2.0,2.0
1.33076,1.3438700000000001,1.32907,1.3407799999999999,1103306.375,-1.0,2.0
1.34083,1.3419,1.33279,1.33779,1104977.875,-2.0,-2.0
1.33769,1.33851,1.3259299999999998,1.3324200000000002,1045332.1875,-1.0,0.0
1.3324200000000002,1.3324200000000002,1.33045,1.33142,74909.1016,-2.0,-1.0
1.3317299999999999,1.33178,1.31405,1.3158100000000001,1106089.75,-2.0,2.0
1.31569,1.32223,1.30332,1.3073,1103942.75,-2.0,2.0
1.3073,1.30853,1.2957,1.29885,1107656.375,-2.0,-1.0
1.29861,1.3031,1.2925799999999998,1.2927899999999999,1105081.25,1.0,-2.0
1.29273,1.29687,1.29249,1.29562,1049005.75,0.0,0.0
1.29579,1.29646,1.2942200000000001,1.29519,78833.7969,-2.0,-1.0
1.29524,1.29566,1.28554,1.28837,1127996.25,2.0,2.0
1.28833,1.29551,1.2879,1.2934299999999999,1126563.25,-1.0,2.0
1.2933700000000001,1.29845,1.29085,1.2922,1139936.375,1.0,2.0
1.29221,1.30199,1.29105,1.29634,1134265.875,-2.0,-2.0
1.29633,1.30455,1.28712,1.29106,1085058.25,-1.0,0.0
1.29091,1.29091,1.28762,1.2882200000000001,79369.7031,-1.0,-1.0
1.28825,1.29037,1.2818,1.2846899999999999,1138828.5,0.0,2.0
1.28436,1.2876100000000001,1.27991,1.2846,1135043.375,1.0,2.0
1.28459,1.2906600000000001,1.2837,1.287,1138399.25,-1.0,2.0
1.28721,1.29375,1.28315,1.28315,1145308.625,2.0,-2.0
1.28316,1.29387,1.28071,1.29336,1085430.375,0.0,0.0
1.29324,1.29368,1.2906600000000001,1.29249,90789.1016,2.0,-1.0
1.29206,1.30024,1.2904,1.29769,1139476.25,-2.0,2.0
1.2973700000000001,1.30061,1.28506,1.29021,1126611.5,0.0,2.0
1.29037,1.29535,1.28508,1.29067,1120059.0,-2.0,2.0
1.29053,1.2908600000000001,1.2768700000000002,1.28104,1116577.25,2.0,-2.0
1.2812,1.29398,1.27773,1.29213,1050164.5,0.0,0.0
1.29156,1.29229,1.2888600000000001,1.29142,76581.5,2.0,-1.0
1.2911,1.30427,1.28745,1.30119,1108630.75,2.0,2.0
1.30101,1.30771,1.29817,1.3060399999999999,1113476.75,1.0,2.0
1.30615,1.3105200000000001,1.2991700000000002,1.31011,1121809.75,-2.0,2.0
1.30995,1.31216,1.3024799999999999,1.3037100000000001,1104932.25,1.0,-2.0
1.30361,1.30921,1.30205,1.30603,1070554.125,-1.0,0.0
1.30672,1.3069899999999999,1.3033299999999999,1.30445,78315.5,-2.0,-1.0
1.30429,1.30461,1.29555,1.29857,1109140.125,-1.0,2.0
1.29854,1.3014,1.29467,1.29745,1117382.25,-2.0,2.0
1.29749,1.29871,1.29047,1.2925,1118032.25,-1.0,2.0
1.29253,1.29403,1.28807,1.29025,1117513.125,-1.0,-2.0
1.2902,1.29788,1.28522,1.28722,1060338.25,-1.0,0.0
1.28698,1.28698,1.2848600000000001,1.2849,78380.2031,0.0,-1.0
1.28509,1.2874299999999999,1.28369,1.28546,1120026.5,1.0,2.0
1.28528,1.29126,1.28277,1.28769,1115219.625,2.0,2.0
1.2877100000000001,1.2972299999999999,1.28741,1.29429,1118712.25,0.0,2.0
1.29426,1.2989,1.2924799999999999,1.29462,1120493.75,-2.0,-2.0
1.29445,1.29631,1.28098,1.2835299999999998,1075504.75,-1.0,0.0
1.28244,1.28303,1.28111,1.28139,79574.3984,1.0,-1.0
1.28148,1.28757,1.27896,1.28453,1120898.25,1.0,2.0
1.2846,1.28884,1.28152,1.28754,1111374.75,-2.0,2.0
1.28754,1.29108,1.27776,1.28017,1117058.25,-2.0,2.0
1.28031,1.28073,1.2664600000000001,1.26797,1108435.75,-2.0,-2.0
1.26805,1.26881,1.26096,1.26335,1073249.25,-1.0,0.0
1.26334,1.26355,1.25827,1.26045,82148.2969,1.0,-1.0
1.26032,1.26488,1.25613,1.2625899999999999,1111340.125,-1.0,2.0
1.2624600000000001,1.26629,1.25886,1.2591299999999999,1118735.625,2.0,2.0
1.25883,1.26893,1.25854,1.26696,1108454.75,-1.0,2.0
1.26681,1.26898,1.26051,1.26316,1113461.375,-2.0,-2.0
1.26316,1.26532,1.2528299999999999,1.25483,1071611.75,0.0,0.0
1.25464,1.2553,1.25387,1.25485,82181.7031,1.0,-1.0
1.25506,1.25968,1.2535100000000001,1.2573,1114697.125,-1.0,2.0
1.25732,1.26282,1.25527,1.25599,1114268.5,1.0,2.0
1.25596,1.26189,1.25494,1.26029,1100101.75,-2.0,2.0
1.26051,1.26131,1.24926,1.25086,1114425.25,2.0,-2.0
1.25091,1.25888,1.2506700000000002,1.25813,1057935.125,-2.0,0.0
1.2578799999999999,1.2582,1.25104,1.25147,81329.7969,-1.0,-1.0
1.25138,1.25454,1.24576,1.2481,1132503.25,-2.0,2.0
1.24776,1.24805,1.22902,1.2300799999999998,1104247.875,-2.0,2.0
1.22997,1.2339799999999999,1.21591,1.2196200000000001,1102742.875,2.0,2.0
1.21974,1.22947,1.21799,1.22707,1109630.25,-1.0,-2.0
1.2271299999999998,1.2333399999999999,1.22003,1.2234200000000002,1054427.625,-1.0,0.0
1.22288,1.22315,1.22148,1.22212,80322.6016,1.0,2.0
1.2219,1.22936,1.2219,1.22625,1100172.5,1.0,2.0
1.2260799999999998,1.23138,1.22361,1.2282799999999998,1103398.25,-2.0,2.0
1.22814,1.23524,1.22065,1.22374,1086888.5,0.0,2.0
1.2239799999999998,1.2256200000000002,1.21781,1.22299,1114869.5,-2.0,-2.0
1.22253,1.22478,1.21048,1.21179,1038962.1875,0.0,0.0
1.2111100000000001,1.21176,1.21033,1.21146,78430.2031,-1.0,-1.0
1.21137,1.21199,1.2027700000000001,1.21043,1108517.0,-2.0,2.0
1.21038,1.21518,1.20134,1.20287,1100129.5,2.0,2.0
1.20286,1.2131299999999998,1.20268,1.211,1112807.125,0.0,2.0
1.21116,1.21668,1.20569,1.21054,1112524.25,2.0,-2.0
1.2105299999999999,1.22898,1.20884,1.22796,1065986.25,-2.0,0.0
1.2244700000000002,1.22575,1.21799,1.22092,82349.2031,-2.0,-2.0
1.22088,1.22658,1.21231,1.21282,1108667.0,2.0,2.0
1.2131399999999999,1.2205,1.20696,1.21866,1107916.625,-2.0,2.0
1.2186,1.2197,1.20985,1.21291,1115436.25,-2.0,2.0
1.21288,1.2142700000000002,1.2016,1.20223,1119967.375,2.0,-2.0
1.20218,1.2107299999999999,1.19871,1.2089299999999998,1059181.75,1.0,0.0
1.2084,1.21367,1.20824,1.2125299999999999,81997.6016,1.0,-2.0
1.21252,1.21841,1.21183,1.2165700000000002,1104201.875,-2.0,2.0
1.21655,1.21738,1.20464,1.20697,1110360.75,1.0,2.0
1.20658,1.2111,1.2015799999999999,1.2092100000000001,1105719.25,0.0,2.0
1.20915,1.21194,1.20434,1.2086299999999999,1100345.625,-2.0,-2.0
1.20854,1.2103899999999999,1.19366,1.19567,1049739.75,-1.0,0.0
1.1953200000000002,1.1953200000000002,1.1906,1.19319,77358.7969,-1.0,-2.0
1.19335,1.19489,1.18849,1.19098,1113845.75,1.0,2.0
1.1908,1.19392,1.18674,1.19202,1106506.75,0.0,2.0
1.1924299999999999,1.19502,1.18899,1.19265,1100291.125,0.0,2.0
1.1926299999999999,1.20393,1.19058,1.19318,1101708.125,1.0,-2.0
1.19357,1.1984299999999999,1.18753,1.19681,1056317.25,0.0,0.0
1.1970299999999998,1.19753,1.1954,1.19675,77718.6016,2.0,-2.0
1.1966700000000001,1.20851,1.19561,1.20561,1112311.5,2.0,2.0
1.2053200000000002,1.22563,1.205,1.22161,1097698.75,-2.0,2.0
1.2217,1.2222,1.20625,1.20759,1112206.125,1.0,2.0
1.20786,1.21246,1.20538,1.20947,1108089.75,-2.0,-2.0
1.2096,1.21364,1.2021899999999999,1.20354,1059552.25,0.0,0.0
1.2040899999999999,1.20435,1.20171,1.20435,84708.1016,1.0,-2.0
1.2042899999999999,1.20885,1.20371,1.2059600000000001,1100828.75,-1.0,2.0
1.20603,1.20623,1.19531,1.20288,1111479.25,2.0,2.0
1.20264,1.21866,1.20184,1.21405,1114728.875,1.0,2.0
1.21411,1.22478,1.20995,1.2157,1110203.75,-2.0,-2.0
1.21545,1.21892,1.2050100000000001,1.20645,1057557.125,0.0,0.0
1.2063700000000002,1.2063700000000002,1.20343,1.20592,80047.8984,-1.0,-2.0
1.20565,1.20869,1.2026,1.20428,1108089.625,-1.0,2.0
1.20471,1.20628,1.19791,1.2017799999999998,1109493.875,2.0,2.0
1.20149,1.2083700000000002,1.19649,1.20666,1114111.0,2.0,2.0
1.2069,1.2149,1.2034799999999999,1.21268,1114569.75,0.0,-2.0
1.21258,1.2159,1.20739,1.21204,1059996.75,0.0,0.0
1.2121899999999999,1.2127299999999999,1.21157,1.2122899999999999,82555.7031,2.0,-2.0
1.21212,1.2246299999999999,1.21207,1.21908,1109923.5,0.0,2.0
1.21901,1.2249,1.21817,1.21928,1105833.75,2.0,2.0
1.2194,1.2343600000000001,1.21465,1.23296,1103077.125,2.0,2.0
1.23299,1.24015,1.2299799999999999,1.2386,1106120.75,-1.0,-2.0
1.23844,1.23946,1.23082,1.23688,1063262.375,-1.0,0.0
1.2350700000000001,1.2366,1.23212,1.2329299999999999,81213.2969,1.0,-2.0
1.23315,1.23895,1.23125,1.23604,1103711.875,0.0,2.0
1.23607,1.2413399999999999,1.2327299999999999,1.2356200000000002,1115114.875,1.0,2.0
1.23566,1.24247,1.23339,1.2382799999999998,1109973.875,2.0,2.0
1.2382,1.2478,1.23738,1.24581,1105509.875,-1.0,2.0
1.24561,1.2486,1.2384700000000002,1.24407,1062503.375,1.0,0.0
1.24482,1.24689,1.2439200000000001,1.24517,86862.5,-2.0,-2.0
1.2454399999999999,1.2454399999999999,1.2343600000000001,1.23492,1104739.125,0.0,2.0
1.2347700000000001,1.23724,1.2297,1.23569,1111802.25,-2.0,2.0
1.2358200000000001,1.23681,1.2255200000000002,1.22614,1109454.125,-2.0,2.0
1.22621,1.22939,1.21538,1.2183,1108889.375,-1.0,-2.0
1.2183700000000002,1.2193200000000002,1.21259,1.21509,1058231.75,1.0,0.0
1.2162600000000001,1.21685,1.2153100000000001,1.21617,77451.0,2.0,-2.0
1.21623,1.22435,1.21581,1.22291,1107288.625,-1.0,2.0
1.22296,1.2254,1.21881,1.22202,1114276.25,1.0,2.0
1.2220600000000001,1.22801,1.2159,1.22577,1109253.375,1.0,2.0
1.22576,1.23262,1.22563,1.2282,1121434.875,0.0,-2.0
1.2282799999999998,1.234,1.22714,1.22841,1063277.25,2.0,0.0
1.22895,1.23443,1.22797,1.23377,80505.3984,-2.0,-2.0
