Open,High,Low,Close,Volume,Real_Class,Predicted_Class
1.23899,1.23919,1.23585,1.23675,27734.8008,-2.0,0.0
1.2365899999999999,1.23706,1.23337,1.23565,27040.8008,2.0,0.0
1.2357,1.2379,1.23504,1.23668,26555.6992,-2.0,2.0
1.23676,1.23702,1.2349299999999999,1.23508,25910.1992,2.0,0.0
1.23528,1.23746,1.2348299999999999,1.2371,27587.3008,2.0,2.0
1.2373,1.23949,1.2367,1.2392100000000001,26890.0996,-2.0,0.0
1.23942,1.24115,1.23698,1.23737,26873.4004,0.0,0.0
1.2375200000000002,1.2387,1.23664,1.23742,24322.4004,0.0,0.0
1.2374399999999999,1.23835,1.23656,1.23743,244585.4063,-1.0,0.0
1.2375200000000002,1.23864,1.2363600000000001,1.2368700000000001,113401.7969,-2.0,0.0
1.2370299999999999,1.2375399999999999,1.2350299999999999,1.23577,123389.2969,-1.0,-2.0
1.2358200000000001,1.23606,1.23421,1.235,88073.7031,0.0,0.0
1.2350700000000001,1.23591,1.2346,1.23509,53470.3008,-1.0,0.0
1.2351,1.23651,1.23455,1.23478,26884.6992,1.0,2.0
1.23496,1.2357799999999999,1.23475,1.2353399999999999,22459.8008,-1.0,0.0
1.23546,1.23583,1.2348,1.2350299999999999,26039.9004,2.0,0.0
1.23506,1.23669,1.2342600000000001,1.23642,27193.1992,1.0,0.0
1.23643,1.23773,1.23565,1.23722,27565.6992,-1.0,0.0
1.23716,1.23793,1.23604,1.23669,26205.6992,2.0,2.0
1.2366700000000002,1.23831,1.2363,1.2379200000000001,25146.5,-1.0,0.0
1.2379,1.23832,1.23704,1.23708,26901.4004,2.0,0.0
1.23728,1.2389700000000001,1.2372,1.23852,26327.4004,0.0,0.0
1.2387,1.24003,1.23815,1.23861,26932.8008,2.0,0.0
1.23865,1.24569,1.23821,1.24548,27531.5996,2.0,0.0
1.24553,1.24882,1.24395,1.2486,25689.8008,-1.0,0.0
1.24884,1.24908,1.2472,1.24785,26767.1992,-2.0,0.0
1.24774,1.24805,1.2432,1.24387,27581.1992,2.0,2.0
1.24389,1.25178,1.24328,1.2506700000000002,26654.9004,2.0,-2.0
1.2506,1.25386,1.25014,1.25375,27844.0996,-2.0,0.0
1.25352,1.25376,1.25072,1.25089,26086.1992,2.0,0.0
1.25102,1.25429,1.24909,1.25353,28105.1992,2.0,0.0
1.2536100000000001,1.25746,1.25296,1.25668,25923.0,2.0,2.0
1.25692,1.25952,1.25586,1.25794,244549.2969,0.0,0.0
1.25803,1.25899,1.25682,1.25815,110904.5,-2.0,2.0
1.25817,1.25942,1.2569299999999999,1.25709,121740.2969,-1.0,2.0
1.25725,1.25937,1.25597,1.25644,90097.8984,2.0,2.0
1.2564,1.25824,1.2560200000000001,1.25765,52500.8984,0.0,2.0
1.2577200000000002,1.25827,1.25739,1.25787,26788.5,2.0,0.0
1.25786,1.25997,1.25773,1.2596,27305.0,-2.0,2.0
1.25937,1.25979,1.25809,1.2582200000000001,27455.0,-1.0,2.0
1.2580799999999999,1.25817,1.25641,1.25732,26399.0,-1.0,0.0
1.25705,1.25747,1.2560799999999999,1.25688,28022.5996,0.0,2.0
1.25704,1.2575399999999999,1.25623,1.25675,29262.3008,0.0,2.0
1.25664,1.25729,1.25624,1.25683,26644.9004,2.0,2.0
1.25705,1.26273,1.25662,1.2622,26803.9004,-2.0,2.0
1.2623,1.26249,1.25852,1.2586600000000001,26454.6992,2.0,0.0
1.25857,1.2614299999999998,1.25504,1.26089,28383.9004,0.0,-2.0
1.2609700000000001,1.26249,1.2587899999999999,1.26116,26331.5,2.0,2.0
1.26138,1.2671,1.25851,1.26578,26369.1992,-1.0,0.0
1.26578,1.2661200000000001,1.26423,1.26548,25200.8008,-2.0,0.0
1.2656,1.26588,1.26189,1.26288,25876.9004,-2.0,0.0
1.2629700000000001,1.2629700000000001,1.2611299999999999,1.2615,27266.8008,-1.0,0.0
1.2617200000000002,1.26381,1.2601,1.26078,28153.9004,2.0,2.0
1.26075,1.26209,1.25852,1.26209,25756.0996,-2.0,0.0
1.26214,1.26283,1.2576100000000001,1.2583799999999998,29024.6992,2.0,2.0
1.25868,1.26286,1.25765,1.2623799999999998,24391.8008,-1.0,2.0
1.2624,1.2638200000000002,1.2605899999999999,1.26167,245511.0,2.0,2.0
1.26163,1.26515,1.2613299999999998,1.26425,111862.7031,0.0,0.0
1.26439,1.2645899999999999,1.26281,1.26405,123792.8984,-2.0,2.0
1.2641200000000001,1.26488,1.2627700000000002,1.26296,87953.0,0.0,0.0
1.26308,1.26357,1.26241,1.26295,52382.0,2.0,0.0
1.2631299999999999,1.26461,1.26214,1.26425,25742.5,-1.0,0.0
1.26405,1.2649299999999999,1.26346,1.26393,25108.9004,2.0,0.0
1.26379,1.26642,1.26347,1.26539,25545.3008,1.0,0.0
1.26557,1.26657,1.26521,1.26621,26346.6992,1.0,0.0
1.2660799999999999,1.26684,1.2656,1.26678,26384.1992,0.0,0.0
1.26664,1.26816,1.2659799999999999,1.26657,28206.5996,1.0,0.0
1.26649,1.2682200000000001,1.2657,1.2675,24952.1992,-1.0,0.0
1.26757,1.26799,1.26673,1.26715,26055.3008,0.0,2.0
1.2672,1.2675299999999998,1.26655,1.2671700000000001,27101.0996,-1.0,2.0
1.2671700000000001,1.2674299999999998,1.26591,1.2664600000000001,26114.1992,-1.0,0.0
1.26649,1.26843,1.2651299999999999,1.2660200000000001,27882.5996,-2.0,0.0
1.2660799999999999,1.26734,1.26381,1.26399,25905.5996,2.0,0.0
1.26379,1.27229,1.26366,1.27224,27240.5,1.0,2.0
1.27213,1.27485,1.27088,1.2730299999999999,26650.5996,-2.0,0.0
1.27299,1.27362,1.27047,1.27057,27318.0996,1.0,0.0
1.27062,1.27305,1.27009,1.27094,26043.9004,0.0,0.0
1.27102,1.27376,1.26939,1.27072,27363.5,-2.0,0.0
1.27064,1.27162,1.26625,1.26948,27202.4004,1.0,0.0
1.2692,1.2708,1.2679,1.2704799999999998,27924.5,2.0,2.0
1.27029,1.2723200000000001,1.2697100000000001,1.27162,244015.7969,-2.0,0.0
1.27163,1.27204,1.26911,1.27024,113387.7031,1.0,-2.0
1.27027,1.27095,1.26978,1.27057,123200.3984,0.0,0.0
1.27047,1.2713,1.26962,1.27073,89824.3984,0.0,0.0
1.27063,1.27159,1.27034,1.27093,54160.1016,1.0,2.0
1.2712,1.27189,1.27064,1.27183,25120.1992,2.0,0.0
1.2716399999999999,1.27375,1.27098,1.27293,26113.5,-1.0,0.0
1.27285,1.27346,1.27144,1.27194,26490.6992,-1.0,0.0
1.27211,1.27227,1.27029,1.27158,26782.3008,2.0,0.0
1.27148,1.27329,1.27139,1.2728,27332.8008,-2.0,0.0
1.27292,1.2731,1.27148,1.27165,29338.6992,0.0,0.0
1.27165,1.27226,1.27122,1.27144,24428.4004,-2.0,0.0
1.27152,1.27173,1.26989,1.27004,27922.0,1.0,0.0
1.27023,1.27129,1.26973,1.27073,25028.1992,2.0,0.0
1.27074,1.27257,1.27055,1.27239,26438.3008,2.0,0.0
1.2722799999999999,1.27662,1.27125,1.27617,27136.3008,1.0,0.0
1.27616,1.2774,1.27508,1.2765,27058.8008,0.0,0.0
1.27643,1.27681,1.2744,1.27635,24943.5996,-1.0,0.0
1.27655,1.27742,1.27484,1.27588,26847.4004,-2.0,2.0
1.27595,1.27605,1.2727,1.27377,26773.1992,-2.0,0.0
1.27368,1.27407,1.2675100000000001,1.26845,26583.8008,-1.0,2.0
1.2683799999999998,1.27052,1.2667899999999999,1.26745,26982.5996,2.0,0.0
