Gmt time,Open,High,Low,Close,Volume
19.01.2004 20:00:00.000,1.23507,1.23651,1.23455,1.23503,128854.7012
20.01.2004 00:00:00.000,1.23506,1.23831,1.23426,1.23792,106111.0976
20.01.2004 04:00:00.000,1.23790,1.24569,1.23704,1.24548,107693.2012
20.01.2004 08:00:00.000,1.24553,1.25178,1.24320,1.25067,106693.0996
20.01.2004 12:00:00.000,1.25060,1.25746,1.24909,1.25668,107958.498
20.01.2004 16:00:00.000,1.25692,1.25952,1.25586,1.25644,567291.9922
20.01.2004 20:00:00.000,1.25640,1.25997,1.25602,1.25822,134049.3984
21.01.2004 00:00:00.000,1.25808,1.25817,1.25608,1.25683,110328.8008
21.01.2004 04:00:00.000,1.25705,1.26273,1.25504,1.26116,107974
21.01.2004 08:00:00.000,1.26138,1.26710,1.25851,1.26150,104713.7012
21.01.2004 12:00:00.000,1.26172,1.26381,1.25761,1.26238,107326.5
21.01.2004 16:00:00.000,1.26240,1.26515,1.26059,1.26296,569119.6015
21.01.2004 20:00:00.000,1.26308,1.26642,1.26214,1.26539,128778.7012
22.01.2004 00:00:00.000,1.26557,1.26822,1.26521,1.26750,105889.6972
22.01.2004 04:00:00.000,1.26757,1.26843,1.26513,1.26602,107153.1992
22.01.2004 08:00:00.000,1.26608,1.27485,1.26366,1.27057,107114.7988
22.01.2004 12:00:00.000,1.27062,1.27376,1.26625,1.27048,108534.3008
22.01.2004 16:00:00.000,1.27029,1.27232,1.26911,1.27073,570428.2968
22.01.2004 20:00:00.000,1.27063,1.27375,1.27034,1.27194,131884.5
23.01.2004 00:00:00.000,1.27211,1.27329,1.27029,1.27144,107882.2012
23.01.2004 04:00:00.000,1.27152,1.27662,1.26973,1.27617,106524.8008
23.01.2004 08:00:00.000,1.27616,1.27742,1.27270,1.27377,105623
23.01.2004 12:00:00.000,1.27368,1.27407,1.26606,1.26796,109048
23.01.2004 16:00:00.000,1.26797,1.26805,1.25631,1.25968,568517.8045999999
23.01.2004 20:00:00.000,1.25968,1.26005,1.25768,1.25797,80401.7988
25.01.2004 20:00:00.000,1.25742,1.25875,1.25622,1.25680,50704.5
26.01.2004 00:00:00.000,1.25677,1.25918,1.25585,1.25748,108924.3984
26.01.2004 04:00:00.000,1.25749,1.25882,1.25258,1.25339,104552.5996
26.01.2004 08:00:00.000,1.25322,1.26041,1.25322,1.25663,107580.2988
26.01.2004 12:00:00.000,1.25646,1.26107,1.25476,1.25586,108430.6992
26.01.2004 16:00:00.000,1.25556,1.25642,1.24606,1.24660,564487.9062999999
26.01.2004 20:00:00.000,1.24662,1.24885,1.24562,1.24834,130206.1992
27.01.2004 00:00:00.000,1.24850,1.24885,1.24491,1.24615,107160.4004
27.01.2004 04:00:00.000,1.24610,1.24757,1.24403,1.24620,103920.9004
27.01.2004 08:00:00.000,1.24600,1.25005,1.24493,1.24849,105249.998
27.01.2004 12:00:00.000,1.24839,1.26156,1.24834,1.26156,105782.0996
27.01.2004 16:00:00.000,1.26162,1.26517,1.26037,1.26293,529432.797
27.01.2004 20:00:00.000,1.26287,1.26618,1.26255,1.26328,134708.6992
28.01.2004 00:00:00.000,1.26353,1.26359,1.25967,1.25975,110896
28.01.2004 04:00:00.000,1.25979,1.26417,1.25803,1.26352,108582.1992
28.01.2004 08:00:00.000,1.26360,1.26372,1.25881,1.26076,106632.7988
28.01.2004 12:00:00.000,1.26076,1.26085,1.25452,1.25857,109365.2012
28.01.2004 16:00:00.000,1.25865,1.26425,1.24628,1.25134,567114.3047
28.01.2004 20:00:00.000,1.25109,1.25132,1.24130,1.24355,132530.2988
29.01.2004 00:00:00.000,1.24365,1.25014,1.24335,1.24660,105725.9004
29.01.2004 04:00:00.000,1.24672,1.25156,1.24488,1.25110,104596.2988
29.01.2004 08:00:00.000,1.25090,1.25265,1.24802,1.25057,105598
29.01.2004 12:00:00.000,1.25037,1.25054,1.23681,1.23720,104991.5
29.01.2004 16:00:00.000,1.23685,1.24147,1.23617,1.23992,556218.3047
29.01.2004 20:00:00.000,1.24007,1.24186,1.23936,1.24060,130754.59760000001
30.01.2004 00:00:00.000,1.24053,1.24190,1.23948,1.24079,109520.6992
30.01.2004 04:00:00.000,1.24070,1.24301,1.23812,1.23921,105267.5
30.01.2004 08:00:00.000,1.23965,1.24085,1.23506,1.23816,105487.6992
30.01.2004 12:00:00.000,1.23798,1.24911,1.23635,1.24198,111703.2012
30.01.2004 16:00:00.000,1.24201,1.24856,1.24035,1.24637,564451.5078
30.01.2004 20:00:00.000,1.24632,1.24814,1.24614,1.24747,80145.8008
01.02.2004 20:00:00.000,1.24696,1.24858,1.24676,1.24731,49121.5
02.02.2004 00:00:00.000,1.24720,1.24800,1.24555,1.24577,109445.9004
02.02.2004 04:00:00.000,1.24571,1.24671,1.24410,1.24611,104511.5996
02.02.2004 08:00:00.000,1.24630,1.24787,1.24379,1.24479,105811.3008
02.02.2004 12:00:00.000,1.24485,1.24738,1.24270,1.24401,105625.0996
02.02.2004 16:00:00.000,1.24384,1.24447,1.23897,1.24115,573085.1015999999
02.02.2004 20:00:00.000,1.24130,1.24530,1.24090,1.24280,136245.498
03.02.2004 00:00:00.000,1.24288,1.24675,1.24139,1.24624,106658.5996
03.02.2004 04:00:00.000,1.24620,1.25590,1.24589,1.25568,107897.09760000001
03.02.2004 08:00:00.000,1.25581,1.25973,1.25350,1.25731,107058.4004
03.02.2004 12:00:00.000,1.25701,1.25890,1.25383,1.25559,109339.5
03.02.2004 16:00:00.000,1.25583,1.25743,1.25225,1.25425,564254
03.02.2004 20:00:00.000,1.25433,1.25550,1.25256,1.25427,135608.7988
04.02.2004 00:00:00.000,1.25408,1.25435,1.25054,1.25124,108386.5996
04.02.2004 04:00:00.000,1.25116,1.25599,1.25104,1.25346,108633.90239999999
04.02.2004 08:00:00.000,1.25353,1.25609,1.25171,1.25391,105469.6992
04.02.2004 12:00:00.000,1.25378,1.25465,1.24929,1.25170,108933.5
04.02.2004 16:00:00.000,1.25173,1.25585,1.25144,1.25327,567892.8984000001
04.02.2004 20:00:00.000,1.25329,1.25465,1.25240,1.25364,133098.8008
05.02.2004 00:00:00.000,1.25341,1.25449,1.25177,1.25244,105537.7012
05.02.2004 04:00:00.000,1.25274,1.25470,1.25197,1.25442,107101.2988
05.02.2004 08:00:00.000,1.25431,1.25927,1.25391,1.25787,106775.9004
05.02.2004 12:00:00.000,1.25765,1.26364,1.25636,1.26004,106947.0996
05.02.2004 16:00:00.000,1.25987,1.26187,1.25313,1.25401,561667.2969
05.02.2004 20:00:00.000,1.25408,1.25687,1.25311,1.25653,132396.8028
06.02.2004 00:00:00.000,1.25670,1.25698,1.25406,1.25530,109211.0996
06.02.2004 04:00:00.000,1.25517,1.25651,1.25324,1.25548,106271.5996
06.02.2004 08:00:00.000,1.25521,1.25557,1.25125,1.25187,105722.002
06.02.2004 12:00:00.000,1.25185,1.27223,1.25118,1.27117,107198.00200000001
06.02.2004 16:00:00.000,1.27112,1.27243,1.26825,1.26916,564674.0079
06.02.2004 20:00:00.000,1.26948,1.27078,1.26902,1.27026,79535.3008
08.02.2004 20:00:00.000,1.26054,1.26485,1.25980,1.26439,53270.5996
09.02.2004 00:00:00.000,1.26466,1.27266,1.26456,1.27110,110275.6992
09.02.2004 04:00:00.000,1.27119,1.27565,1.27101,1.27447,108981.9004
09.02.2004 08:00:00.000,1.27407,1.27599,1.27115,1.27288,108601.09760000001
09.02.2004 12:00:00.000,1.27265,1.27447,1.26717,1.26779,111967.2988
09.02.2004 16:00:00.000,1.26793,1.26945,1.26484,1.26842,568249.3047
09.02.2004 20:00:00.000,1.26849,1.27011,1.26780,1.26882,131538.6972
10.02.2004 00:00:00.000,1.26891,1.27423,1.26839,1.27371,107786.5
10.02.2004 04:00:00.000,1.27356,1.27857,1.27295,1.27739,109894.0996
10.02.2004 08:00:00.000,1.27732,1.27863,1.27445,1.27665,105769.2988
10.02.2004 12:00:00.000,1.27660,1.27752,1.26886,1.26893,109109.9004
10.02.2004 16:00:00.000,1.26915,1.27376,1.26807,1.27046,557334.6954000001
10.02.2004 20:00:00.000,1.27078,1.27079,1.26664,1.26799,133559.90240000002
11.02.2004 00:00:00.000,1.26799,1.27112,1.26739,1.26919,106385.9004
11.02.2004 04:00:00.000,1.26925,1.27106,1.26664,1.26774,107765.5
11.02.2004 08:00:00.000,1.26761,1.26944,1.26496,1.26666,108930.2012
11.02.2004 12:00:00.000,1.26640,1.26902,1.26574,1.26898,104822.2988
11.02.2004 16:00:00.000,1.27027,1.28374,1.27019,1.28085,565365.8985
11.02.2004 20:00:00.000,1.28078,1.28444,1.28008,1.28260,134036.90039999998
12.02.2004 00:00:00.000,1.28243,1.28445,1.28109,1.28353,108453.5
12.02.2004 04:00:00.000,1.28345,1.28396,1.28101,1.28131,108925.9004
12.02.2004 08:00:00.000,1.28130,1.28337,1.27985,1.28184,105232.6992
12.02.2004 12:00:00.000,1.28190,1.28261,1.27891,1.28226,104881.998
12.02.2004 16:00:00.000,1.28210,1.28317,1.27887,1.27913,574445.289
12.02.2004 20:00:00.000,1.27914,1.28240,1.27887,1.28158,134827.498
13.02.2004 00:00:00.000,1.28128,1.28164,1.27918,1.28083,108787.3984
13.02.2004 04:00:00.000,1.28084,1.28352,1.27994,1.28083,106591.9004
13.02.2004 08:00:00.000,1.28110,1.28347,1.27934,1.28147,108219.6016
13.02.2004 12:00:00.000,1.28148,1.28918,1.27593,1.27811,109765.4004
13.02.2004 16:00:00.000,1.27820,1.27926,1.27145,1.27373,569369.0001000001
13.02.2004 20:00:00.000,1.27368,1.27490,1.27296,1.27315,79375.8984
15.02.2004 20:00:00.000,1.27444,1.27451,1.27225,1.27262,52378.298800000004
16.02.2004 00:00:00.000,1.27283,1.27406,1.27150,1.27351,107923.5
16.02.2004 04:00:00.000,1.27340,1.27450,1.27194,1.27362,106714.40040000001
16.02.2004 08:00:00.000,1.27376,1.27662,1.27343,1.27428,104748.5
16.02.2004 12:00:00.000,1.27440,1.27890,1.27352,1.27817,105966.8984
16.02.2004 16:00:00.000,1.27808,1.27879,1.27593,1.27698,562168.2969000001
16.02.2004 20:00:00.000,1.27694,1.27796,1.27576,1.27599,130663.1992
17.02.2004 00:00:00.000,1.27610,1.27853,1.27549,1.27681,109344.6992
17.02.2004 04:00:00.000,1.27678,1.28325,1.27583,1.28259,106391.0996
17.02.2004 08:00:00.000,1.28252,1.28766,1.28168,1.28632,103603.1016
17.02.2004 12:00:00.000,1.28633,1.28711,1.28146,1.28207,107328.6992
17.02.2004 16:00:00.000,1.28216,1.28626,1.28022,1.28337,572073.3047
17.02.2004 20:00:00.000,1.28353,1.28583,1.28290,1.28568,132262.09960000002
18.02.2004 00:00:00.000,1.28564,1.28765,1.28472,1.28532,106173.2012
18.02.2004 04:00:00.000,1.28530,1.29253,1.28520,1.28833,107013.0996
18.02.2004 08:00:00.000,1.28846,1.29081,1.28515,1.28636,102699.8008
18.02.2004 12:00:00.000,1.28665,1.28693,1.28166,1.28242,106354.9004
18.02.2004 16:00:00.000,1.28226,1.28366,1.26860,1.26960,570030.6875
18.02.2004 20:00:00.000,1.26948,1.27266,1.26587,1.27256,129370.19919999999
19.02.2004 00:00:00.000,1.27259,1.27308,1.27008,1.27193,108912.4004
19.02.2004 04:00:00.000,1.27212,1.27357,1.26828,1.27124,108611.1972
19.02.2004 08:00:00.000,1.27135,1.27267,1.26853,1.26937,106732.6016
19.02.2004 12:00:00.000,1.26943,1.27332,1.26527,1.26757,105712
19.02.2004 16:00:00.000,1.26770,1.27321,1.26750,1.27007,562378.2031
19.02.2004 20:00:00.000,1.27000,1.27658,1.26913,1.27502,133223.7012
20.02.2004 00:00:00.000,1.27541,1.27593,1.27281,1.27425,106881.5
20.02.2004 04:00:00.000,1.27413,1.27431,1.26350,1.26404,109395
20.02.2004 08:00:00.000,1.26403,1.26762,1.26220,1.26448,103308.59760000001
20.02.2004 12:00:00.000,1.26460,1.26712,1.25398,1.25593,111355.6016
20.02.2004 16:00:00.000,1.25566,1.25801,1.24942,1.25140,574133.5938
20.02.2004 20:00:00.000,1.25155,1.25381,1.24996,1.25345,78798.9004
22.02.2004 20:00:00.000,1.25263,1.25309,1.25041,1.25073,52601.0996
23.02.2004 00:00:00.000,1.25042,1.25221,1.24509,1.25058,109003.5
23.02.2004 04:00:00.000,1.25057,1.25458,1.24882,1.25410,104052.2012
23.02.2004 08:00:00.000,1.25433,1.25705,1.25357,1.25552,105507.1992
23.02.2004 12:00:00.000,1.25552,1.25942,1.25478,1.25575,106404.5996
23.02.2004 16:00:00.000,1.25614,1.25870,1.25171,1.25400,570412.4062999999
23.02.2004 20:00:00.000,1.25398,1.25775,1.25394,1.25661,133332
24.02.2004 00:00:00.000,1.25679,1.25702,1.25218,1.25226,108373.2012
24.02.2004 04:00:00.000,1.25215,1.25582,1.25213,1.25534,103908
24.02.2004 08:00:00.000,1.25531,1.26194,1.25502,1.26007,107114.6992
24.02.2004 12:00:00.000,1.26012,1.26778,1.25752,1.26703,107916.2988
24.02.2004 16:00:00.000,1.26679,1.27120,1.26672,1.26841,567224.711
24.02.2004 20:00:00.000,1.26850,1.26975,1.26708,1.26723,130565.8008
25.02.2004 00:00:00.000,1.26726,1.27000,1.26683,1.26925,104478.0996
25.02.2004 04:00:00.000,1.26900,1.27050,1.26707,1.26852,106011.3984
25.02.2004 08:00:00.000,1.26823,1.26857,1.26310,1.26441,106649.002
25.02.2004 12:00:00.000,1.26425,1.26439,1.25351,1.25446,106342.1992
25.02.2004 16:00:00.000,1.25429,1.25465,1.24726,1.24935,563457.1953
25.02.2004 20:00:00.000,1.24940,1.25037,1.24866,1.24965,130169.7988
26.02.2004 00:00:00.000,1.24955,1.25144,1.24869,1.25070,107707.90239999999
26.02.2004 04:00:00.000,1.25068,1.25114,1.24809,1.24902,106924.0996
26.02.2004 08:00:00.000,1.24882,1.24976,1.24140,1.24202,106825.2012
26.02.2004 12:00:00.000,1.24225,1.24762,1.23841,1.24209,106856.8008
26.02.2004 16:00:00.000,1.24218,1.24679,1.24140,1.24352,563702.3985
26.02.2004 20:00:00.000,1.24355,1.24457,1.24233,1.24419,131887
27.02.2004 00:00:00.000,1.24409,1.24557,1.24320,1.24446,105928.8984
27.02.2004 04:00:00.000,1.24443,1.24640,1.24255,1.24530,104498.2988
27.02.2004 08:00:00.000,1.24538,1.24555,1.23732,1.24056,104563.4004
27.02.2004 12:00:00.000,1.24081,1.24987,1.23896,1.24234,109607.3984
27.02.2004 16:00:00.000,1.24211,1.25063,1.24190,1.24876,567971.1876
27.02.2004 20:00:00.000,1.24874,1.24971,1.24824,1.24913,80693.4024
29.02.2004 20:00:00.000,1.24836,1.25325,1.24738,1.25307,49507.6992
01.03.2004 00:00:00.000,1.25316,1.25365,1.25052,1.25106,109140.8008
01.03.2004 04:00:00.000,1.25097,1.25413,1.24901,1.25289,108245.8008
01.03.2004 08:00:00.000,1.25282,1.25283,1.24611,1.24804,103380.5996
01.03.2004 12:00:00.000,1.24798,1.25101,1.24294,1.24452,105391.5
01.03.2004 16:00:00.000,1.24487,1.24603,1.24228,1.24449,567622.1954000001
01.03.2004 20:00:00.000,1.24453,1.24693,1.24369,1.24441,128623.1992
02.03.2004 00:00:00.000,1.24448,1.24494,1.24244,1.24362,110046.40239999999
02.03.2004 04:00:00.000,1.24343,1.24451,1.23944,1.23953,102936.1992
02.03.2004 08:00:00.000,1.23985,1.24257,1.23841,1.23915,103985.1992
02.03.2004 12:00:00.000,1.23912,1.24158,1.22833,1.22847,107860.1992
02.03.2004 16:00:00.000,1.22832,1.22841,1.21944,1.22267,563125.8984999999
02.03.2004 20:00:00.000,1.22265,1.22286,1.21972,1.21986,134783.40039999998
03.03.2004 00:00:00.000,1.21986,1.22099,1.21650,1.21823,108977.6992
03.03.2004 04:00:00.000,1.21821,1.22071,1.21481,1.21930,107210.6992
03.03.2004 08:00:00.000,1.21928,1.22131,1.21309,1.21377,107450.0996
03.03.2004 12:00:00.000,1.21373,1.21747,1.21029,1.21313,107828.5
03.03.2004 16:00:00.000,1.21323,1.21966,1.20556,1.21849,567578.3984999999
03.03.2004 20:00:00.000,1.21860,1.22170,1.21782,1.21884,130631.3008
04.03.2004 00:00:00.000,1.21893,1.21898,1.21466,1.21676,106269.1992
04.03.2004 04:00:00.000,1.21668,1.22062,1.21621,1.21974,107369.4004
04.03.2004 08:00:00.000,1.22028,1.22393,1.21565,1.22113,103697.9004
04.03.2004 12:00:00.000,1.22088,1.22173,1.21350,1.21849,111497.4004
04.03.2004 16:00:00.000,1.21863,1.22384,1.21683,1.21916,572278.5937000001
04.03.2004 20:00:00.000,1.21901,1.22068,1.21826,1.21994,130788.002
05.03.2004 00:00:00.000,1.21994,1.22119,1.21831,1.22016,106253.09760000001
05.03.2004 04:00:00.000,1.21997,1.22208,1.21867,1.21894,101541.59760000001
05.03.2004 08:00:00.000,1.21890,1.22117,1.21750,1.22009,108205.7988
05.03.2004 12:00:00.000,1.22010,1.24285,1.21769,1.24180,106310.4004
05.03.2004 16:00:00.000,1.24190,1.24194,1.23563,1.23741,571634.4923
05.03.2004 20:00:00.000,1.23724,1.23839,1.23628,1.23657,78493.1992
07.03.2004 20:00:00.000,1.23873,1.23894,1.23562,1.23619,53159.298800000004
08.03.2004 00:00:00.000,1.23620,1.23700,1.23369,1.23635,106231.2012
08.03.2004 04:00:00.000,1.23630,1.23893,1.23415,1.23430,107097.3008
08.03.2004 08:00:00.000,1.23438,1.23869,1.23412,1.23746,103511.7012
08.03.2004 12:00:00.000,1.23760,1.23986,1.23437,1.23568,104804.2988
08.03.2004 16:00:00.000,1.23559,1.24160,1.23434,1.23908,567396.2969
08.03.2004 20:00:00.000,1.23903,1.24250,1.23840,1.24192,133776.6016
09.03.2004 00:00:00.000,1.24198,1.24537,1.24083,1.24407,107345.8008
09.03.2004 04:00:00.000,1.24420,1.24588,1.24209,1.24253,107657
09.03.2004 08:00:00.000,1.24280,1.24444,1.23594,1.23807,107794.3008
09.03.2004 12:00:00.000,1.23809,1.24129,1.23523,1.24078,105774.5996
09.03.2004 16:00:00.000,1.24063,1.24504,1.22929,1.22949,565283.7031
09.03.2004 20:00:00.000,1.22923,1.23276,1.22729,1.23148,129484.7032
10.03.2004 00:00:00.000,1.23161,1.23291,1.22956,1.23136,109382.20120000001
10.03.2004 04:00:00.000,1.23131,1.23171,1.22604,1.22702,107564.7012
10.03.2004 08:00:00.000,1.22728,1.23055,1.22710,1.22956,106610.3984
10.03.2004 12:00:00.000,1.22939,1.23296,1.22107,1.22122,106370.8008
10.03.2004 16:00:00.000,1.22133,1.22501,1.21962,1.22294,558938.7032
10.03.2004 20:00:00.000,1.22282,1.22562,1.22077,1.22281,131581.7988
11.03.2004 00:00:00.000,1.22272,1.22286,1.21801,1.21930,106170
11.03.2004 04:00:00.000,1.21930,1.22178,1.21802,1.21998,105302.6016
11.03.2004 08:00:00.000,1.22015,1.23030,1.21627,1.22342,105752
11.03.2004 12:00:00.000,1.22352,1.22882,1.22289,1.22460,109726.29879999999
11.03.2004 16:00:00.000,1.22467,1.23338,1.22386,1.23163,570645.0937
11.03.2004 20:00:00.000,1.23158,1.23841,1.23104,1.23458,132582.6992
12.03.2004 00:00:00.000,1.23441,1.23534,1.22743,1.22795,108000
12.03.2004 04:00:00.000,1.22790,1.23029,1.22528,1.22803,107544.5996
12.03.2004 08:00:00.000,1.22785,1.22821,1.22125,1.22271,104214.7012
12.03.2004 12:00:00.000,1.22266,1.22708,1.21781,1.21892,106966.7012
12.03.2004 16:00:00.000,1.21880,1.22289,1.21720,1.22213,568758.2031
12.03.2004 20:00:00.000,1.22221,1.22319,1.22082,1.22171,78920.9004
14.03.2004 20:00:00.000,1.21903,1.22182,1.21829,1.22109,54528.0996
15.03.2004 00:00:00.000,1.22104,1.22364,1.22040,1.22223,107198.99799999999
15.03.2004 04:00:00.000,1.22217,1.22685,1.22156,1.22649,105072.5
15.03.2004 08:00:00.000,1.22651,1.23168,1.22543,1.22845,102728.5996
15.03.2004 12:00:00.000,1.22833,1.23069,1.22105,1.22231,104026.002
15.03.2004 16:00:00.000,1.22242,1.22931,1.22185,1.22587,564012.5
15.03.2004 20:00:00.000,1.22598,1.22770,1.22585,1.22655,128233.1016
16.03.2004 00:00:00.000,1.22661,1.22711,1.22397,1.22666,108088.6016
16.03.2004 04:00:00.000,1.22689,1.23340,1.22579,1.23212,106617.2012
16.03.2004 08:00:00.000,1.23193,1.23705,1.23128,1.23517,103190.1992
16.03.2004 12:00:00.000,1.23538,1.23635,1.23218,1.23382,106172.7988
16.03.2004 16:00:00.000,1.23371,1.23413,1.22309,1.22643,564894.7032
16.03.2004 20:00:00.000,1.22602,1.22754,1.22516,1.22555,131273.5
17.03.2004 00:00:00.000,1.22558,1.22882,1.22393,1.22854,104934.998
17.03.2004 04:00:00.000,1.22843,1.22861,1.22321,1.22321,108086.5
17.03.2004 08:00:00.000,1.22361,1.22702,1.22039,1.22506,108926.1016
17.03.2004 12:00:00.000,1.22528,1.22636,1.21887,1.21943,109821.4004
17.03.2004 16:00:00.000,1.21955,1.22606,1.21742,1.22407,571089.4922
