Local time,Open,High,Low,Close,Volume
10.01.2018 02:00:00.000 GMT-0600,1.19357,1.19551,1.19345,1.19388,25393.519500000002
10.01.2018 04:00:00.000 GMT-0600,1.19389,1.20166,1.19319,1.20059,38443.4786
10.01.2018 06:00:00.000 GMT-0600,1.20059,1.20181,1.19903,1.19951,31206.1103
10.01.2018 08:00:00.000 GMT-0600,1.19950,1.20072,1.19734,1.19828,33785.17
10.01.2018 10:00:00.000 GMT-0600,1.19829,1.19841,1.19512,1.19604,27283.850599999998
10.01.2018 12:00:00.000 GMT-0600,1.19604,1.19678,1.19404,1.19579,25178.8701
10.01.2018 14:00:00.000 GMT-0600,1.19574,1.19657,1.19474,1.19479,14719.8398
10.01.2018 16:00:00.000 GMT-0600,1.19475,1.19593,1.19475,1.19561,6421.5801
10.01.2018 18:00:00.000 GMT-0600,1.19560,1.19632,1.19477,1.19598,15795.3999
10.01.2018 20:00:00.000 GMT-0600,1.19595,1.19703,1.19454,1.19537,14533.71
10.01.2018 22:00:00.000 GMT-0600,1.19538,1.19548,1.19415,1.19527,14327.3301
11.01.2018 00:00:00.000 GMT-0600,1.19526,1.19526,1.19298,1.19401,19710.880400000002
11.01.2018 02:00:00.000 GMT-0600,1.19399,1.19496,1.19294,1.19481,23305.8593
11.01.2018 04:00:00.000 GMT-0600,1.19481,1.19519,1.19392,1.19437,21112.9902
11.01.2018 06:00:00.000 GMT-0600,1.19438,1.20351,1.19366,1.20316,43213.628899999996
11.01.2018 08:00:00.000 GMT-0600,1.20315,1.20591,1.20310,1.20492,34813.6093
11.01.2018 10:00:00.000 GMT-0600,1.20493,1.20499,1.20315,1.20379,24600.2705
11.01.2018 12:00:00.000 GMT-0600,1.20380,1.20478,1.20303,1.20392,19504.980499999998
11.01.2018 14:00:00.000 GMT-0600,1.20390,1.20401,1.20279,1.20322,11835.8398
11.01.2018 16:00:00.000 GMT-0600,1.20325,1.20441,1.20312,1.20431,7294.690199999999
11.01.2018 18:00:00.000 GMT-0600,1.20431,1.20668,1.20417,1.20456,17752.6601
11.01.2018 20:00:00.000 GMT-0600,1.20452,1.20531,1.20422,1.20517,11302.0098
11.01.2018 22:00:00.000 GMT-0600,1.20516,1.20574,1.20402,1.20443,11673.3803
12.01.2018 00:00:00.000 GMT-0600,1.20443,1.20756,1.20426,1.20627,20459.5898
12.01.2018 02:00:00.000 GMT-0600,1.20630,1.21370,1.20525,1.21255,36763.1289
12.01.2018 04:00:00.000 GMT-0600,1.21255,1.21356,1.21146,1.21246,25817.2002
12.01.2018 06:00:00.000 GMT-0600,1.21246,1.21488,1.21123,1.21202,36877.831099999996
12.01.2018 08:00:00.000 GMT-0600,1.21203,1.21554,1.21115,1.21483,39162.3614
12.01.2018 10:00:00.000 GMT-0600,1.21481,1.21559,1.21223,1.21346,32888.7988
12.01.2018 12:00:00.000 GMT-0600,1.21347,1.21852,1.21332,1.21813,29026.3799
12.01.2018 14:00:00.000 GMT-0600,1.21814,1.22186,1.21769,1.22051,19007.8301
14.01.2018 16:00:00.000 GMT-0600,1.21962,1.22122,1.21910,1.21923,9157.9998
14.01.2018 18:00:00.000 GMT-0600,1.21923,1.22092,1.21879,1.21985,21217.8301
14.01.2018 20:00:00.000 GMT-0600,1.21984,1.22085,1.21926,1.22004,16964.9102
14.01.2018 22:00:00.000 GMT-0600,1.22003,1.22404,1.21963,1.22232,20551.75
15.01.2018 00:00:00.000 GMT-0600,1.22230,1.22305,1.22016,1.22121,23605.9004
15.01.2018 02:00:00.000 GMT-0600,1.22115,1.22697,1.22098,1.22607,27181.5703
15.01.2018 04:00:00.000 GMT-0600,1.22606,1.22968,1.22522,1.22558,26362.6699
15.01.2018 06:00:00.000 GMT-0600,1.22557,1.22863,1.22516,1.22834,21739.850599999998
15.01.2018 08:00:00.000 GMT-0600,1.22834,1.22910,1.22547,1.22598,23998.1093
15.01.2018 10:00:00.000 GMT-0600,1.22600,1.22942,1.22593,1.22718,18388.23
15.01.2018 12:00:00.000 GMT-0600,1.22719,1.22768,1.22635,1.22691,13906.939999999999
15.01.2018 14:00:00.000 GMT-0600,1.22692,1.22787,1.22638,1.22638,12385.1397
15.01.2018 16:00:00.000 GMT-0600,1.22643,1.22753,1.22617,1.22669,7478.3999
15.01.2018 18:00:00.000 GMT-0600,1.22670,1.22699,1.22481,1.22656,16195.0605
15.01.2018 20:00:00.000 GMT-0600,1.22658,1.22800,1.22556,1.22577,16274.9507
15.01.2018 22:00:00.000 GMT-0600,1.22577,1.22705,1.22577,1.22629,11456.939900000001
16.01.2018 00:00:00.000 GMT-0600,1.22631,1.22831,1.22162,1.22470,30635.4493
16.01.2018 02:00:00.000 GMT-0600,1.22469,1.22677,1.22223,1.22334,31577.690499999997
16.01.2018 04:00:00.000 GMT-0600,1.22335,1.22388,1.22017,1.22156,26460.0206
16.01.2018 06:00:00.000 GMT-0600,1.22156,1.22405,1.22122,1.22186,26251.4502
16.01.2018 08:00:00.000 GMT-0600,1.22183,1.22340,1.21954,1.22295,32495.3505
16.01.2018 10:00:00.000 GMT-0600,1.22294,1.22486,1.22253,1.22438,25269.610399999998
16.01.2018 12:00:00.000 GMT-0600,1.22439,1.22811,1.22433,1.22720,25459.990299999998
16.01.2018 14:00:00.000 GMT-0600,1.22718,1.22743,1.22545,1.22606,15217
16.01.2018 16:00:00.000 GMT-0600,1.22606,1.22772,1.22551,1.22710,7829.0701
16.01.2018 18:00:00.000 GMT-0600,1.22710,1.23233,1.22642,1.22909,25048.71
16.01.2018 20:00:00.000 GMT-0600,1.22910,1.22975,1.22595,1.22676,19186.139600000002
16.01.2018 22:00:00.000 GMT-0600,1.22677,1.22704,1.22376,1.22446,17757.730499999998
17.01.2018 00:00:00.000 GMT-0600,1.22446,1.22515,1.22087,1.22175,28015.9492
17.01.2018 02:00:00.000 GMT-0600,1.22178,1.22442,1.22116,1.22371,29790.9502
17.01.2018 04:00:00.000 GMT-0600,1.22371,1.22500,1.22054,1.22072,24006.8203
17.01.2018 06:00:00.000 GMT-0600,1.22072,1.22234,1.21967,1.22194,25943.9697
17.01.2018 08:00:00.000 GMT-0600,1.22195,1.22460,1.22128,1.22426,33676.959
17.01.2018 10:00:00.000 GMT-0600,1.22426,1.22534,1.22260,1.22520,27669.9101
17.01.2018 12:00:00.000 GMT-0600,1.22517,1.22882,1.22358,1.22379,30419
17.01.2018 14:00:00.000 GMT-0600,1.22377,1.22382,1.21775,1.21868,23204
17.01.2018 16:00:00.000 GMT-0600,1.21868,1.21921,1.21656,1.21806,10356.589800000002
17.01.2018 18:00:00.000 GMT-0600,1.21807,1.22045,1.21795,1.21932,19459.29
17.01.2018 20:00:00.000 GMT-0600,1.21933,1.22014,1.21737,1.21800,14406.8496
17.01.2018 22:00:00.000 GMT-0600,1.21800,1.22092,1.21792,1.22071,14830.73
18.01.2018 00:00:00.000 GMT-0600,1.22071,1.22123,1.21868,1.22067,21531.71
18.01.2018 02:00:00.000 GMT-0600,1.22069,1.22181,1.21963,1.22147,24742.8204
18.01.2018 04:00:00.000 GMT-0600,1.22148,1.22471,1.22126,1.22401,23519.9004
18.01.2018 06:00:00.000 GMT-0600,1.22401,1.22527,1.22274,1.22493,27466.5801
18.01.2018 08:00:00.000 GMT-0600,1.22493,1.22650,1.22310,1.22394,31625.639600000002
18.01.2018 10:00:00.000 GMT-0600,1.22391,1.22555,1.22208,1.22288,31871.958899999998
18.01.2018 12:00:00.000 GMT-0600,1.22288,1.22450,1.22202,1.22436,24717.0498
18.01.2018 14:00:00.000 GMT-0600,1.22436,1.22475,1.22265,1.22394,16533.8799
18.01.2018 16:00:00.000 GMT-0600,1.22393,1.22466,1.22321,1.22346,8916.8003
18.01.2018 18:00:00.000 GMT-0600,1.22345,1.22541,1.22324,1.22434,19955.0498
18.01.2018 20:00:00.000 GMT-0600,1.22437,1.22703,1.22405,1.22671,19230.42
18.01.2018 22:00:00.000 GMT-0600,1.22671,1.22671,1.22533,1.22610,13089.4799
19.01.2018 00:00:00.000 GMT-0600,1.22607,1.22794,1.22516,1.22721,22133.8203
19.01.2018 02:00:00.000 GMT-0600,1.22721,1.22956,1.22623,1.22821,29479.1201
19.01.2018 04:00:00.000 GMT-0600,1.22820,1.22843,1.22561,1.22735,24584.3701
19.01.2018 06:00:00.000 GMT-0600,1.22733,1.22733,1.22396,1.22437,28869.3496
19.01.2018 08:00:00.000 GMT-0600,1.22435,1.22575,1.22189,1.22212,33813.6387
19.01.2018 10:00:00.000 GMT-0600,1.22214,1.22435,1.22209,1.22326,24407.300799999997
19.01.2018 12:00:00.000 GMT-0600,1.22327,1.22388,1.22195,1.22333,19489.8907
19.01.2018 14:00:00.000 GMT-0600,1.22334,1.22346,1.22150,1.22174,14784.790099999998
21.01.2018 16:00:00.000 GMT-0600,1.22708,1.22739,1.22342,1.22563,9133.99
21.01.2018 18:00:00.000 GMT-0600,1.22563,1.22577,1.22255,1.22289,20780.2197
21.01.2018 20:00:00.000 GMT-0600,1.22288,1.22379,1.22250,1.22291,14171.119600000002
21.01.2018 22:00:00.000 GMT-0600,1.22291,1.22333,1.22167,1.22314,14653.7798
22.01.2018 00:00:00.000 GMT-0600,1.22315,1.22430,1.22142,1.22375,22944.100599999998
22.01.2018 02:00:00.000 GMT-0600,1.22375,1.22561,1.22352,1.22498,22593.129800000002
22.01.2018 04:00:00.000 GMT-0600,1.22500,1.22673,1.22478,1.22553,21475.8193
22.01.2018 06:00:00.000 GMT-0600,1.22553,1.22565,1.22337,1.22496,21012.4502
22.01.2018 08:00:00.000 GMT-0600,1.22496,1.22607,1.22385,1.22539,28344.019500000002
22.01.2018 10:00:00.000 GMT-0600,1.22537,1.22549,1.22243,1.22437,26254.4902
22.01.2018 12:00:00.000 GMT-0600,1.22437,1.22614,1.22395,1.22587,17969.8301
22.01.2018 14:00:00.000 GMT-0600,1.22587,1.22630,1.22547,1.22626,13858.3301
22.01.2018 16:00:00.000 GMT-0600,1.22626,1.22648,1.22552,1.22566,8502.3103
22.01.2018 18:00:00.000 GMT-0600,1.22566,1.22757,1.22563,1.22666,14570.5596
22.01.2018 20:00:00.000 GMT-0600,1.22666,1.22763,1.22512,1.22579,18610.69
22.01.2018 22:00:00.000 GMT-0600,1.22578,1.22656,1.22519,1.22582,13578.7099
23.01.2018 00:00:00.000 GMT-0600,1.22581,1.22713,1.22387,1.22515,26469.9101
23.01.2018 02:00:00.000 GMT-0600,1.22516,1.22530,1.22231,1.22383,28365.9404
23.01.2018 04:00:00.000 GMT-0600,1.22381,1.22578,1.22365,1.22366,26122.3496
23.01.2018 06:00:00.000 GMT-0600,1.22368,1.22650,1.22343,1.22588,28651.8203
23.01.2018 08:00:00.000 GMT-0600,1.22588,1.23063,1.22514,1.22934,35200.4902
23.01.2018 10:00:00.000 GMT-0600,1.22932,1.22948,1.22710,1.22794,28286.029300000002
23.01.2018 12:00:00.000 GMT-0600,1.22795,1.22956,1.22759,1.22955,22134.480499999998
23.01.2018 14:00:00.000 GMT-0600,1.22955,1.22998,1.22886,1.22989,14130.439900000001
23.01.2018 16:00:00.000 GMT-0600,1.22989,1.23153,1.22940,1.23092,9109.55
23.01.2018 18:00:00.000 GMT-0600,1.23091,1.23130,1.22925,1.23073,15753.9199
23.01.2018 20:00:00.000 GMT-0600,1.23072,1.23186,1.23013,1.23147,19169.5298
23.01.2018 22:00:00.000 GMT-0600,1.23149,1.23356,1.23139,1.23248,17446.2802
24.01.2018 00:00:00.000 GMT-0600,1.23247,1.23294,1.23031,1.23125,25474.519500000002
24.01.2018 02:00:00.000 GMT-0600,1.23124,1.23562,1.23117,1.23373,42524.441399999996
24.01.2018 04:00:00.000 GMT-0600,1.23373,1.23494,1.23298,1.23402,28886
24.01.2018 06:00:00.000 GMT-0600,1.23404,1.23680,1.23309,1.23659,34582.7598
24.01.2018 08:00:00.000 GMT-0600,1.23660,1.24023,1.23635,1.23810,38070.628899999996
24.01.2018 10:00:00.000 GMT-0600,1.23810,1.23973,1.23770,1.23917,27851.5996
24.01.2018 12:00:00.000 GMT-0600,1.23917,1.24151,1.23904,1.24047,27741.25
24.01.2018 14:00:00.000 GMT-0600,1.24048,1.24103,1.23950,1.24087,17930.559999999998
24.01.2018 16:00:00.000 GMT-0600,1.24087,1.24103,1.23906,1.23929,8261.5401
24.01.2018 18:00:00.000 GMT-0600,1.23924,1.24110,1.23849,1.24106,19253.8594
24.01.2018 20:00:00.000 GMT-0600,1.24107,1.24401,1.24059,1.24316,24998.0098
24.01.2018 22:00:00.000 GMT-0600,1.24316,1.24488,1.24262,1.24483,16106.9599
25.01.2018 00:00:00.000 GMT-0600,1.24483,1.24596,1.24091,1.24194,38010.9004
25.01.2018 02:00:00.000 GMT-0600,1.24192,1.24335,1.23895,1.24321,37135.8906
25.01.2018 04:00:00.000 GMT-0600,1.24321,1.24324,1.23988,1.24035,29277.179600000003
25.01.2018 06:00:00.000 GMT-0600,1.24035,1.24982,1.23975,1.24971,43930.4492
25.01.2018 08:00:00.000 GMT-0600,1.24967,1.25375,1.24626,1.25042,51411.5899
25.01.2018 10:00:00.000 GMT-0600,1.25046,1.25068,1.24775,1.24926,27776.7198
25.01.2018 12:00:00.000 GMT-0600,1.24926,1.25066,1.23643,1.23906,49215.6699
25.01.2018 14:00:00.000 GMT-0600,1.23907,1.24312,1.23880,1.23978,25416.54
25.01.2018 16:00:00.000 GMT-0600,1.23979,1.24031,1.23709,1.23916,11238.7898
25.01.2018 18:00:00.000 GMT-0600,1.23916,1.24336,1.23865,1.24304,24654.1699
25.01.2018 20:00:00.000 GMT-0600,1.24302,1.24321,1.24123,1.24296,23383.649400000002
25.01.2018 22:00:00.000 GMT-0600,1.24296,1.24325,1.24130,1.24312,14900.29
26.01.2018 00:00:00.000 GMT-0600,1.24308,1.24938,1.24283,1.24749,32895.1602
26.01.2018 02:00:00.000 GMT-0600,1.24751,1.24911,1.24521,1.24559,37453.75
26.01.2018 04:00:00.000 GMT-0600,1.24559,1.24670,1.24306,1.24390,30506.6797
26.01.2018 06:00:00.000 GMT-0600,1.24385,1.24580,1.24209,1.24289,35199.4502
26.01.2018 08:00:00.000 GMT-0600,1.24290,1.24479,1.24131,1.24328,44040.2793
26.01.2018 10:00:00.000 GMT-0600,1.24330,1.24424,1.24074,1.24393,32604.6201
26.01.2018 12:00:00.000 GMT-0600,1.24392,1.24504,1.24181,1.24213,30937.619100000004
26.01.2018 14:00:00.000 GMT-0600,1.24212,1.24329,1.24066,1.24315,15773.189900000001
28.01.2018 16:00:00.000 GMT-0600,1.24291,1.24316,1.24141,1.24316,9958.650399999999
28.01.2018 18:00:00.000 GMT-0600,1.24314,1.24326,1.23959,1.23969,20399.54
28.01.2018 20:00:00.000 GMT-0600,1.23971,1.24199,1.23855,1.24150,19990.5693
28.01.2018 22:00:00.000 GMT-0600,1.24157,1.24220,1.24057,1.24140,15255.54
29.01.2018 00:00:00.000 GMT-0600,1.24141,1.24291,1.23944,1.24022,27436.5498
29.01.2018 02:00:00.000 GMT-0600,1.24022,1.24167,1.23888,1.24122,33161.4687
29.01.2018 04:00:00.000 GMT-0600,1.24123,1.24281,1.23911,1.23933,28110.4102
29.01.2018 06:00:00.000 GMT-0600,1.23930,1.24042,1.23593,1.23649,30910.2803
29.01.2018 08:00:00.000 GMT-0600,1.23648,1.23744,1.23455,1.23567,36002.4687
29.01.2018 10:00:00.000 GMT-0600,1.23566,1.23731,1.23369,1.23717,34083.8398
29.01.2018 12:00:00.000 GMT-0600,1.23718,1.23902,1.23692,1.23889,25355.9892
29.01.2018 14:00:00.000 GMT-0600,1.23887,1.23899,1.23783,1.23826,14817.630399999998
29.01.2018 16:00:00.000 GMT-0600,1.23831,1.23865,1.23783,1.23811,6976.3601
29.01.2018 18:00:00.000 GMT-0600,1.23811,1.23885,1.23687,1.23853,18879.04
29.01.2018 20:00:00.000 GMT-0600,1.23854,1.23854,1.23608,1.23788,19496.389600000002
29.01.2018 22:00:00.000 GMT-0600,1.23788,1.23868,1.23605,1.23642,19670.420899999997
30.01.2018 00:00:00.000 GMT-0600,1.23642,1.23707,1.23470,1.23564,26212.1397
30.01.2018 02:00:00.000 GMT-0600,1.23562,1.24080,1.23352,1.23984,36863.779299999995
30.01.2018 04:00:00.000 GMT-0600,1.23985,1.24413,1.23950,1.24399,32287.7802
30.01.2018 06:00:00.000 GMT-0600,1.24393,1.24484,1.24038,1.24453,30606.6406
30.01.2018 08:00:00.000 GMT-0600,1.24451,1.24541,1.24033,1.24104,39748.959
30.01.2018 10:00:00.000 GMT-0600,1.24107,1.24208,1.23842,1.24053,36040.100600000005
30.01.2018 12:00:00.000 GMT-0600,1.24055,1.24068,1.23843,1.24053,28524.6601
30.01.2018 14:00:00.000 GMT-0600,1.24054,1.24061,1.23940,1.24030,11877.5097
30.01.2018 16:00:00.000 GMT-0600,1.24029,1.24137,1.23966,1.24088,8333.3201
30.01.2018 18:00:00.000 GMT-0600,1.24086,1.24249,1.24025,1.24147,21590.7803
30.01.2018 20:00:00.000 GMT-0600,1.24147,1.24338,1.23994,1.24241,22566.970699999998
30.01.2018 22:00:00.000 GMT-0600,1.24243,1.24379,1.24155,1.24374,16899.5996
31.01.2018 00:00:00.000 GMT-0600,1.24373,1.24628,1.24337,1.24446,30811.510799999996
31.01.2018 02:00:00.000 GMT-0600,1.24445,1.24565,1.24255,1.24517,32117.360399999998
31.01.2018 04:00:00.000 GMT-0600,1.24519,1.24600,1.24398,1.24548,26723.120199999998
31.01.2018 06:00:00.000 GMT-0600,1.24548,1.24733,1.24463,1.24648,28367.71
31.01.2018 08:00:00.000 GMT-0600,1.24651,1.24750,1.24454,1.24567,36117.8007
31.01.2018 10:00:00.000 GMT-0600,1.24568,1.24635,1.24069,1.24152,32326.3594
31.01.2018 12:00:00.000 GMT-0600,1.24153,1.24385,1.23874,1.24115,38493.6211
31.01.2018 14:00:00.000 GMT-0600,1.24117,1.24238,1.24023,1.24139,22077.119599999998
31.01.2018 16:00:00.000 GMT-0600,1.24139,1.24228,1.24069,1.24172,9290.5103
31.01.2018 18:00:00.000 GMT-0600,1.24173,1.24288,1.24057,1.24193,14317.010299999998
31.01.2018 20:00:00.000 GMT-0600,1.24193,1.24279,1.24144,1.24251,12109.8804
31.01.2018 22:00:00.000 GMT-0600,1.24251,1.24283,1.24171,1.24208,12888.7403
01.02.2018 00:00:00.000 GMT-0600,1.24209,1.24226,1.23856,1.24030,29030.42
01.02.2018 02:00:00.000 GMT-0600,1.24026,1.24500,1.24020,1.24465,33524.5693
01.02.2018 04:00:00.000 GMT-0600,1.24465,1.24511,1.24249,1.24381,28654.9795
01.02.2018 06:00:00.000 GMT-0600,1.24379,1.24624,1.24327,1.24496,35397.331
01.02.2018 08:00:00.000 GMT-0600,1.24494,1.24745,1.24317,1.24696,37572.869099999996
01.02.2018 10:00:00.000 GMT-0600,1.24694,1.24983,1.24624,1.24786,46695.7998
01.02.2018 12:00:00.000 GMT-0600,1.24787,1.25067,1.24777,1.25029,28955.0107
01.02.2018 14:00:00.000 GMT-0600,1.25026,1.25233,1.25016,1.25101,23454.4405
01.02.2018 16:00:00.000 GMT-0600,1.25118,1.25161,1.25032,1.25109,8938.44
01.02.2018 18:00:00.000 GMT-0600,1.25110,1.25152,1.24923,1.24996,20134.79
01.02.2018 20:00:00.000 GMT-0600,1.24996,1.25043,1.24891,1.25003,15924.3101
01.02.2018 22:00:00.000 GMT-0600,1.25003,1.25010,1.24909,1.24960,9660.3804
02.02.2018 00:00:00.000 GMT-0600,1.24960,1.25143,1.24869,1.25100,22882.4404
02.02.2018 02:00:00.000 GMT-0600,1.25099,1.25183,1.24806,1.24870,34091.4707
02.02.2018 04:00:00.000 GMT-0600,1.24869,1.24992,1.24759,1.24907,24402.670899999997
02.02.2018 06:00:00.000 GMT-0600,1.24905,1.24979,1.24384,1.24452,36020.2295
02.02.2018 08:00:00.000 GMT-0600,1.24451,1.24603,1.24094,1.24357,43484.9297
02.02.2018 10:00:00.000 GMT-0600,1.24358,1.24780,1.24358,1.24696,39545.591799999995
02.02.2018 12:00:00.000 GMT-0600,1.24695,1.24910,1.24489,1.24514,32537.3789
02.02.2018 14:00:00.000 GMT-0600,1.24515,1.24648,1.24495,1.24608,19390.5704
04.02.2018 16:00:00.000 GMT-0600,1.24391,1.24551,1.24247,1.24467,12176.02
