Local time,Open,High,Low,Close,Volume
04.12.2018 18:00:00.000 GMT-0600,1.13429,1.13614,1.13113,1.13493,198398.875
05.12.2018 18:00:00.000 GMT-0600,1.13493,1.14127,1.13212,1.13763,284906.75
06.12.2018 18:00:00.000 GMT-0600,1.13764,1.14238,1.13606,1.13826,241395.0156
08.12.2018 18:00:00.000 GMT-0600,1.13938,1.14070,1.13919,1.14000,10502.6201
09.12.2018 18:00:00.000 GMT-0600,1.14000,1.14430,1.13507,1.13563,283555.2813
10.12.2018 18:00:00.000 GMT-0600,1.13563,1.14003,1.13065,1.13222,262815.625
11.12.2018 18:00:00.000 GMT-0600,1.13221,1.13875,1.13154,1.13731,255596.9219
12.12.2018 18:00:00.000 GMT-0600,1.13731,1.13935,1.13313,1.13633,234346.6875
13.12.2018 18:00:00.000 GMT-0600,1.13633,1.13653,1.12701,1.13073,225837.9688
15.12.2018 18:00:00.000 GMT-0600,1.13048,1.13097,1.13014,1.13046,10364.1201
16.12.2018 18:00:00.000 GMT-0600,1.13046,1.13579,1.13032,1.13497,219422.2031
17.12.2018 18:00:00.000 GMT-0600,1.13498,1.14025,1.13369,1.13761,246677.5781
18.12.2018 18:00:00.000 GMT-0600,1.13761,1.14395,1.13646,1.13871,398860.2188
19.12.2018 18:00:00.000 GMT-0600,1.13871,1.14861,1.13774,1.14569,507582.5
20.12.2018 18:00:00.000 GMT-0600,1.14569,1.14743,1.13563,1.13718,450596.7188
22.12.2018 18:00:00.000 GMT-0600,1.13738,1.13759,1.13626,1.13727,10815.96
23.12.2018 18:00:00.000 GMT-0600,1.13728,1.14389,1.13709,1.14043,351524.9688
24.12.2018 18:00:00.000 GMT-0600,1.14027,1.14213,1.13967,1.14137,17998.2891
25.12.2018 18:00:00.000 GMT-0600,1.14137,1.14168,1.13432,1.13608,257512.375
26.12.2018 18:00:00.000 GMT-0600,1.13608,1.14544,1.13585,1.14308,546644
27.12.2018 18:00:00.000 GMT-0600,1.14308,1.14730,1.14303,1.14450,432706.7813
29.12.2018 18:00:00.000 GMT-0600,1.14398,1.14413,1.14362,1.14395,11840.6504
30.12.2018 18:00:00.000 GMT-0600,1.14393,1.14711,1.14217,1.14711,300357.4688
31.12.2018 18:00:00.000 GMT-0600,1.14682,1.14691,1.14611,1.14616,11083.4004
01.01.2019 18:00:00.000 GMT-0600,1.14616,1.14971,1.13098,1.13129,457727.3125
02.01.2019 18:00:00.000 GMT-0600,1.13129,1.14113,1.13104,1.13906,477058.125
03.01.2019 18:00:00.000 GMT-0600,1.13906,1.14192,1.13459,1.13975,405137.6875
05.01.2019 18:00:00.000 GMT-0600,1.13997,1.14136,1.13981,1.14105,11588.6201
06.01.2019 18:00:00.000 GMT-0600,1.14106,1.14828,1.14049,1.14792,367605.8438
07.01.2019 18:00:00.000 GMT-0600,1.14792,1.14849,1.14224,1.14579,369173.625
08.01.2019 18:00:00.000 GMT-0600,1.14580,1.15582,1.14391,1.15546,436932.0625
09.01.2019 18:00:00.000 GMT-0600,1.15545,1.15701,1.14847,1.15086,430070.4688
10.01.2019 18:00:00.000 GMT-0600,1.15085,1.15405,1.14582,1.14729,361367.6563
12.01.2019 18:00:00.000 GMT-0600,1.14609,1.14688,1.14594,1.14601,7824.1899
13.01.2019 18:00:00.000 GMT-0600,1.14601,1.14821,1.14509,1.14730,344941.9688
14.01.2019 18:00:00.000 GMT-0600,1.14730,1.14899,1.13821,1.14147,412579.75
15.01.2019 18:00:00.000 GMT-0600,1.14146,1.14251,1.13779,1.14000,376023.4375
16.01.2019 18:00:00.000 GMT-0600,1.13998,1.14062,1.13703,1.13923,382861.8125
17.01.2019 18:00:00.000 GMT-0600,1.13923,1.14104,1.13535,1.13643,383881.6563
19.01.2019 18:00:00.000 GMT-0600,1.13630,1.13697,1.13615,1.13655,6375.27
20.01.2019 18:00:00.000 GMT-0600,1.13654,1.13915,1.13570,1.13693,237698.7031
21.01.2019 18:00:00.000 GMT-0600,1.13693,1.13741,1.13363,1.13636,359363.625
22.01.2019 18:00:00.000 GMT-0600,1.13638,1.13947,1.13508,1.13866,380794.9688
23.01.2019 18:00:00.000 GMT-0600,1.13865,1.13917,1.12897,1.13130,438752.7188
24.01.2019 18:00:00.000 GMT-0600,1.13131,1.14177,1.13052,1.14089,416691.9375
26.01.2019 18:00:00.000 GMT-0600,1.14041,1.14139,1.14025,1.14131,7679.7598
27.01.2019 18:00:00.000 GMT-0600,1.14131,1.14439,1.13904,1.14299,352719.9063
28.01.2019 18:00:00.000 GMT-0600,1.14299,1.14504,1.14113,1.14352,421010.4375
29.01.2019 18:00:00.000 GMT-0600,1.14351,1.15019,1.14063,1.14857,430847.7188
30.01.2019 18:00:00.000 GMT-0600,1.14857,1.15144,1.14360,1.14486,502922.5625
31.01.2019 18:00:00.000 GMT-0600,1.14485,1.14887,1.14346,1.14578,392885.5625
02.02.2019 18:00:00.000 GMT-0600,1.14537,1.14589,1.14533,1.14547,6443.1499
03.02.2019 18:00:00.000 GMT-0600,1.14545,1.14605,1.14246,1.14355,361437.4688
04.02.2019 18:00:00.000 GMT-0600,1.14354,1.14407,1.14014,1.14093,342216.5313
05.02.2019 18:00:00.000 GMT-0600,1.14092,1.14095,1.13611,1.13659,355331.5
06.02.2019 18:00:00.000 GMT-0600,1.13660,1.13679,1.13248,1.13385,383508.625
07.02.2019 18:00:00.000 GMT-0600,1.13384,1.13510,1.13212,1.13231,332054.5
09.02.2019 18:00:00.000 GMT-0600,1.13217,1.13253,1.13154,1.13242,8049.7998
10.02.2019 18:00:00.000 GMT-0600,1.13242,1.13302,1.12675,1.12789,382218.9688
11.02.2019 18:00:00.000 GMT-0600,1.12789,1.13398,1.12579,1.13339,414939.5625
12.02.2019 18:00:00.000 GMT-0600,1.13341,1.13417,1.12496,1.12649,391080.6875
13.02.2019 18:00:00.000 GMT-0600,1.12648,1.13101,1.12499,1.12950,641862.125
14.02.2019 18:00:00.000 GMT-0600,1.12949,1.13064,1.12343,1.12935,422715.2813
16.02.2019 18:00:00.000 GMT-0600,1.12951,1.12963,1.12896,1.12953,8049.0298
17.02.2019 18:00:00.000 GMT-0600,1.12952,1.13341,1.12940,1.13118,267488.3438
18.02.2019 18:00:00.000 GMT-0600,1.13118,1.13576,1.12757,1.13401,407462.1875
19.02.2019 18:00:00.000 GMT-0600,1.13401,1.13714,1.13251,1.13466,395413.1563
20.02.2019 18:00:00.000 GMT-0600,1.13466,1.13666,1.13204,1.13401,455299.9063
21.02.2019 18:00:00.000 GMT-0600,1.13401,1.13558,1.13163,1.13377,384834.3125
23.02.2019 18:00:00.000 GMT-0600,1.13383,1.13424,1.13294,1.13424,10407.7402
24.02.2019 18:00:00.000 GMT-0600,1.13424,1.13677,1.13369,1.13650,369187.1875
25.02.2019 18:00:00.000 GMT-0600,1.13650,1.14029,1.13454,1.13933,408994.9375
26.02.2019 18:00:00.000 GMT-0600,1.13933,1.14037,1.13626,1.13799,415591.2813
27.02.2019 18:00:00.000 GMT-0600,1.13798,1.14198,1.13596,1.13734,444214.8125
28.02.2019 18:00:00.000 GMT-0600,1.13733,1.14089,1.13534,1.13668,417953.2188
02.03.2019 18:00:00.000 GMT-0600,1.13843,1.13853,1.13725,1.13753,10663.9697
03.03.2019 18:00:00.000 GMT-0600,1.13753,1.13753,1.13092,1.13368,412861.625
04.03.2019 18:00:00.000 GMT-0600,1.13368,1.13387,1.12898,1.13062,407167.5313
05.03.2019 18:00:00.000 GMT-0600,1.13062,1.13247,1.12857,1.13134,327341.125
06.03.2019 18:00:00.000 GMT-0600,1.13133,1.13205,1.11765,1.11985,387988.4063
07.03.2019 18:00:00.000 GMT-0600,1.11984,1.12463,1.11854,1.12344,397713.5
09.03.2019 18:00:00.000 GMT-0600,1.12365,1.12372,1.12314,1.12347,1581.63
10.03.2019 18:00:00.000 GMT-0600,1.12319,1.12743,1.12219,1.12595,319369.2188
11.03.2019 18:00:00.000 GMT-0600,1.12593,1.13051,1.12495,1.12869,321493.625
12.03.2019 18:00:00.000 GMT-0600,1.12867,1.13388,1.12776,1.13305,305770.125
13.03.2019 18:00:00.000 GMT-0600,1.13306,1.13363,1.12942,1.13068,324968.375
14.03.2019 18:00:00.000 GMT-0600,1.13069,1.13446,1.13003,1.13265,265269
16.03.2019 18:00:00.000 GMT-0600,1.13248,1.13283,1.13193,1.13196,6039.6899
17.03.2019 18:00:00.000 GMT-0600,1.13196,1.13592,1.13195,1.13364,258634.5313
18.03.2019 18:00:00.000 GMT-0600,1.13363,1.13618,1.13339,1.13546,270344.3438
19.03.2019 18:00:00.000 GMT-0600,1.13546,1.14483,1.13357,1.14287,370012.1563
20.03.2019 18:00:00.000 GMT-0600,1.14285,1.14377,1.13428,1.13741,367275.7188
21.03.2019 18:00:00.000 GMT-0600,1.13742,1.13910,1.12734,1.13022,400026.0313
23.03.2019 18:00:00.000 GMT-0600,1.12956,1.13020,1.12918,1.12960,8413.0703
24.03.2019 18:00:00.000 GMT-0600,1.12960,1.13315,1.12891,1.13155,348480.0625
25.03.2019 18:00:00.000 GMT-0600,1.13154,1.13261,1.12635,1.12743,347186.6875
26.03.2019 18:00:00.000 GMT-0600,1.12743,1.12858,1.12423,1.12524,422494.3438
27.03.2019 18:00:00.000 GMT-0600,1.12520,1.12615,1.12139,1.12302,438324.3125
28.03.2019 18:00:00.000 GMT-0600,1.12301,1.12469,1.12100,1.12186,427038.2188
30.03.2019 18:00:00.000 GMT-0600,1.12331,1.12332,1.12205,1.12236,10406.5498
31.03.2019 18:00:00.000 GMT-0600,1.12235,1.12501,1.11993,1.12053,421214.125
01.04.2019 18:00:00.000 GMT-0600,1.12053,1.12164,1.11840,1.12036,457797.875
02.04.2019 18:00:00.000 GMT-0600,1.12036,1.12549,1.12022,1.12450,463772.9375
03.04.2019 18:00:00.000 GMT-0600,1.12450,1.12479,1.12063,1.12227,383674.9688
04.04.2019 18:00:00.000 GMT-0600,1.12226,1.12486,1.12102,1.12175,335538.875
06.04.2019 18:00:00.000 GMT-0600,1.12214,1.12232,1.12151,1.12184,7805.23
07.04.2019 19:00:00.000 GMT-0500,1.12185,1.12748,1.12150,1.12560,381319.125
08.04.2019 19:00:00.000 GMT-0500,1.12559,1.12845,1.12557,1.12658,389519.0625
09.04.2019 19:00:00.000 GMT-0500,1.12659,1.12899,1.12297,1.12762,427323.0938
10.04.2019 19:00:00.000 GMT-0500,1.12762,1.12876,1.12501,1.12605,388221.4063
11.04.2019 19:00:00.000 GMT-0500,1.12605,1.13241,1.12575,1.13006,395530.125
13.04.2019 19:00:00.000 GMT-0500,1.13069,1.13075,1.13001,1.13031,10698.5596
14.04.2019 19:00:00.000 GMT-0500,1.13031,1.13212,1.12978,1.13046,376676.1563
15.04.2019 19:00:00.000 GMT-0500,1.13046,1.13142,1.12792,1.12848,470544.6875
16.04.2019 19:00:00.000 GMT-0500,1.12847,1.13239,1.12816,1.12968,386708.7188
17.04.2019 19:00:00.000 GMT-0500,1.12968,1.13042,1.12264,1.12353,413249.9375
18.04.2019 19:00:00.000 GMT-0500,1.12352,1.12490,1.12327,1.12490,100974.1563
20.04.2019 19:00:00.000 GMT-0500,1.12496,1.12496,1.12377,1.12444,7874.4502
21.04.2019 19:00:00.000 GMT-0500,1.12445,1.12622,1.12359,1.12587,186643.8438
22.04.2019 19:00:00.000 GMT-0500,1.12588,1.12614,1.11925,1.12239,371498.9063
23.04.2019 19:00:00.000 GMT-0500,1.12242,1.12244,1.11407,1.11536,398680
24.04.2019 19:00:00.000 GMT-0500,1.11537,1.11626,1.11180,1.11358,345682.75
25.04.2019 19:00:00.000 GMT-0500,1.11357,1.11742,1.11116,1.11513,340943.375
27.04.2019 19:00:00.000 GMT-0500,1.11497,1.11521,1.11473,1.11495,9092.6201
28.04.2019 19:00:00.000 GMT-0500,1.11495,1.11872,1.11453,1.11852,284720.9063
29.04.2019 19:00:00.000 GMT-0500,1.11849,1.12291,1.11759,1.12160,327957
30.04.2019 19:00:00.000 GMT-0500,1.12159,1.12650,1.11873,1.12027,244906.2969
01.05.2019 19:00:00.000 GMT-0500,1.12026,1.12193,1.11709,1.11732,311558.7813
02.05.2019 19:00:00.000 GMT-0500,1.11732,1.12052,1.11352,1.12042,335631.0938
04.05.2019 19:00:00.000 GMT-0500,1.11816,1.12005,1.11733,1.11851,18598.0391
05.05.2019 19:00:00.000 GMT-0500,1.11851,1.12095,1.11792,1.12014,309077.6563
06.05.2019 19:00:00.000 GMT-0500,1.12014,1.12180,1.11668,1.11899,348151.875
07.05.2019 19:00:00.000 GMT-0500,1.11895,1.12140,1.11830,1.11982,367834.5625
08.05.2019 19:00:00.000 GMT-0500,1.11981,1.12512,1.11737,1.12187,408576.625
09.05.2019 19:00:00.000 GMT-0500,1.12187,1.12539,1.12180,1.12358,371275.3125
11.05.2019 19:00:00.000 GMT-0500,1.12380,1.12437,1.12344,1.12361,11490.4805
12.05.2019 19:00:00.000 GMT-0500,1.12361,1.12637,1.12201,1.12324,328744.0938
13.05.2019 19:00:00.000 GMT-0500,1.12323,1.12441,1.12015,1.12035,315595.0625
14.05.2019 19:00:00.000 GMT-0500,1.12035,1.12248,1.11781,1.12073,327988.625
15.05.2019 19:00:00.000 GMT-0500,1.12071,1.12242,1.11664,1.11734,335817.625
16.05.2019 19:00:00.000 GMT-0500,1.11734,1.11843,1.11554,1.11582,342704.0313
18.05.2019 19:00:00.000 GMT-0500,1.11610,1.11686,1.11604,1.11650,9898.5898
19.05.2019 19:00:00.000 GMT-0500,1.11650,1.11750,1.11509,1.11674,306414.875
20.05.2019 19:00:00.000 GMT-0500,1.11675,1.11882,1.11422,1.11646,330853.25
21.05.2019 19:00:00.000 GMT-0500,1.11645,1.11803,1.11488,1.11556,296009.4375
22.05.2019 19:00:00.000 GMT-0500,1.11555,1.11877,1.11072,1.11845,365538.25
23.05.2019 19:00:00.000 GMT-0500,1.11845,1.12123,1.11774,1.12065,304749.9688
25.05.2019 19:00:00.000 GMT-0500,1.12103,1.12130,1.12070,1.12070,8638.6201
26.05.2019 19:00:00.000 GMT-0500,1.12070,1.12154,1.11871,1.11936,192961
27.05.2019 19:00:00.000 GMT-0500,1.11937,1.11986,1.11596,1.11684,307850.6563
28.05.2019 19:00:00.000 GMT-0500,1.11684,1.11727,1.11245,1.11369,359780.25
29.05.2019 19:00:00.000 GMT-0500,1.11370,1.11435,1.11162,1.11298,295709.2188
30.05.2019 19:00:00.000 GMT-0500,1.11297,1.11800,1.11253,1.11697,387891.375
01.06.2019 19:00:00.000 GMT-0500,1.11683,1.11744,1.11631,1.11740,11542.46
02.06.2019 19:00:00.000 GMT-0500,1.11739,1.12621,1.11603,1.12460,432063.8125
03.06.2019 19:00:00.000 GMT-0500,1.12460,1.12776,1.12269,1.12539,414436.4688
04.06.2019 19:00:00.000 GMT-0500,1.12540,1.13067,1.12201,1.12289,403305.9375
05.06.2019 19:00:00.000 GMT-0500,1.12288,1.13092,1.12015,1.12759,373368.5313
06.06.2019 19:00:00.000 GMT-0500,1.12759,1.13479,1.12515,1.13341,352648.1875
08.06.2019 19:00:00.000 GMT-0500,1.13253,1.13310,1.13145,1.13194,10180.2305
09.06.2019 19:00:00.000 GMT-0500,1.13195,1.13248,1.12904,1.13182,308311.9063
10.06.2019 19:00:00.000 GMT-0500,1.13183,1.13377,1.13015,1.13298,356743.5938
11.06.2019 19:00:00.000 GMT-0500,1.13298,1.13437,1.12826,1.12928,362641.4063
12.06.2019 19:00:00.000 GMT-0500,1.12927,1.13040,1.12687,1.12797,405013.7813
13.06.2019 19:00:00.000 GMT-0500,1.12796,1.12893,1.12027,1.12126,352139.125
15.06.2019 19:00:00.000 GMT-0500,1.12122,1.12175,1.12110,1.12158,10431.6104
16.06.2019 19:00:00.000 GMT-0500,1.12158,1.12473,1.12039,1.12244,240082.8125
17.06.2019 19:00:00.000 GMT-0500,1.12246,1.12430,1.11815,1.11981,353435.5
18.06.2019 19:00:00.000 GMT-0500,1.11982,1.12545,1.11874,1.12360,317455.2188
19.06.2019 19:00:00.000 GMT-0500,1.12360,1.13175,1.12354,1.12946,409623.9688
20.06.2019 19:00:00.000 GMT-0500,1.12946,1.13781,1.12833,1.13695,391175.75
22.06.2019 19:00:00.000 GMT-0500,1.13739,1.13855,1.13682,1.13854,12450.7197
23.06.2019 19:00:00.000 GMT-0500,1.13854,1.14042,1.13727,1.13997,293767.6875
24.06.2019 19:00:00.000 GMT-0500,1.13997,1.14122,1.13444,1.13684,392840.9063
25.06.2019 19:00:00.000 GMT-0500,1.13684,1.13915,1.13477,1.13739,339644.3438
26.06.2019 19:00:00.000 GMT-0500,1.13738,1.13817,1.13480,1.13714,309744.2813
27.06.2019 19:00:00.000 GMT-0500,1.13715,1.13934,1.13508,1.13760,277538.5938
29.06.2019 19:00:00.000 GMT-0500,1.13598,1.13713,1.13598,1.13602,12829.8701
30.06.2019 19:00:00.000 GMT-0500,1.13603,1.13641,1.12805,1.12871,308335.3438
01.07.2019 19:00:00.000 GMT-0500,1.12872,1.13216,1.12754,1.12907,262654.3125
02.07.2019 19:00:00.000 GMT-0500,1.12909,1.13125,1.12688,1.12875,259799.7031
03.07.2019 19:00:00.000 GMT-0500,1.12875,1.12954,1.12733,1.12856,133841.3281
04.07.2019 19:00:00.000 GMT-0500,1.12856,1.12863,1.12075,1.12274,254366.9531
06.07.2019 19:00:00.000 GMT-0500,1.12296,1.12298,1.12250,1.12269,7121.8101
07.07.2019 19:00:00.000 GMT-0500,1.12270,1.12346,1.12071,1.12154,213530.9063
08.07.2019 19:00:00.000 GMT-0500,1.12153,1.12190,1.11935,1.12047,217017.9375
09.07.2019 19:00:00.000 GMT-0500,1.12045,1.12645,1.12021,1.12585,287323.75
10.07.2019 19:00:00.000 GMT-0500,1.12588,1.12860,1.12454,1.12499,280311.4375
11.07.2019 19:00:00.000 GMT-0500,1.12501,1.12751,1.12384,1.12708,247542.3906
13.07.2019 19:00:00.000 GMT-0500,1.12733,1.12748,1.12659,1.12713,6653.5698
14.07.2019 19:00:00.000 GMT-0500,1.12714,1.12841,1.12536,1.12600,213307.6094
15.07.2019 19:00:00.000 GMT-0500,1.12600,1.12637,1.12021,1.12120,260083.6719
16.07.2019 19:00:00.000 GMT-0500,1.12120,1.12338,1.12000,1.12275,218965.3906
17.07.2019 19:00:00.000 GMT-0500,1.12276,1.12822,1.12052,1.12613,317217.5
18.07.2019 19:00:00.000 GMT-0500,1.12611,1.12686,1.12037,1.12226,272755.8438
20.07.2019 19:00:00.000 GMT-0500,1.12176,1.12200,1.12145,1.12179,8373.2598
21.07.2019 19:00:00.000 GMT-0500,1.12179,1.12254,1.12040,1.12046,225836.9375
22.07.2019 19:00:00.000 GMT-0500,1.12046,1.12083,1.11460,1.11511,263101.25
23.07.2019 19:00:00.000 GMT-0500,1.11511,1.11560,1.11274,1.11422,264406.4063
24.07.2019 19:00:00.000 GMT-0500,1.11422,1.11880,1.11016,1.11450,348917.5
25.07.2019 19:00:00.000 GMT-0500,1.11450,1.11512,1.11122,1.11308,254319.5938
27.07.2019 19:00:00.000 GMT-0500,1.11265,1.11328,1.11250,1.11297,6113.29
28.07.2019 19:00:00.000 GMT-0500,1.11297,1.11512,1.11130,1.11425,223986.125
29.07.2019 19:00:00.000 GMT-0500,1.11425,1.11612,1.11322,1.11571,299458.125
30.07.2019 19:00:00.000 GMT-0500,1.11571,1.11623,1.10604,1.10718,345848.0313
31.07.2019 19:00:00.000 GMT-0500,1.10718,1.10960,1.10271,1.10793,462832.25
01.08.2019 19:00:00.000 GMT-0500,1.10791,1.11166,1.10701,1.11083,454703.6875
03.08.2019 19:00:00.000 GMT-0500,1.11084,1.11141,1.11048,1.11080,11398.7695
04.08.2019 19:00:00.000 GMT-0500,1.11081,1.12454,1.11068,1.12422,476579.375
05.08.2019 19:00:00.000 GMT-0500,1.12421,1.12498,1.11677,1.12056,434857.4063
06.08.2019 19:00:00.000 GMT-0500,1.12055,1.12421,1.11795,1.12043,453211.375
07.08.2019 19:00:00.000 GMT-0500,1.12042,1.12327,1.11773,1.11865,336385.6875
08.08.2019 19:00:00.000 GMT-0500,1.11864,1.12232,1.11835,1.12032,282580.3438
10.08.2019 19:00:00.000 GMT-0500,1.12002,1.12084,1.11990,1.12076,6330.1401
11.08.2019 19:00:00.000 GMT-0500,1.12076,1.12308,1.11622,1.12164,328061.875
12.08.2019 19:00:00.000 GMT-0500,1.12165,1.12287,1.11703,1.11767,582299
13.08.2019 19:00:00.000 GMT-0500,1.11767,1.11910,1.11308,1.11433,348017.0938
14.08.2019 19:00:00.000 GMT-0500,1.11433,1.11586,1.10916,1.11108,347129.1875
15.08.2019 19:00:00.000 GMT-0500,1.11109,1.11117,1.10665,1.10911,242321.3438
17.08.2019 19:00:00.000 GMT-0500,1.10946,1.11017,1.10900,1.10924,6905.4902
18.08.2019 19:00:00.000 GMT-0500,1.10922,1.11141,1.10763,1.10819,202657.9531
19.08.2019 19:00:00.000 GMT-0500,1.10821,1.11069,1.10658,1.10976,210011.2656
20.08.2019 19:00:00.000 GMT-0500,1.10976,1.11074,1.10809,1.10906,163403.4688
21.08.2019 19:00:00.000 GMT-0500,1.10906,1.11133,1.10638,1.10840,203994.3594
22.08.2019 19:00:00.000 GMT-0500,1.10840,1.11535,1.10519,1.11450,239483.5156
24.08.2019 19:00:00.000 GMT-0500,1.11541,1.11646,1.11426,1.11436,15733.9297
25.08.2019 19:00:00.000 GMT-0500,1.11435,1.11532,1.10944,1.11018,275333.9375
26.08.2019 19:00:00.000 GMT-0500,1.11016,1.11162,1.10859,1.10898,212908.7969
27.08.2019 19:00:00.000 GMT-0500,1.10899,1.10983,1.10734,1.10857,216699.1406
28.08.2019 19:00:00.000 GMT-0500,1.10859,1.10933,1.10422,1.10594,224535.8125
29.08.2019 19:00:00.000 GMT-0500,1.10594,1.10602,1.09635,1.09936,169814.2031
31.08.2019 19:00:00.000 GMT-0500,1.09897,1.09969,1.09844,1.09908,3249.71
01.09.2019 19:00:00.000 GMT-0500,1.09908,1.09936,1.09581,1.09645,45606.0391
02.09.2019 19:00:00.000 GMT-0500,1.09646,1.09790,1.09262,1.09729,135988.4063
03.09.2019 19:00:00.000 GMT-0500,1.09727,1.10386,1.09718,1.10351,161576.375
04.09.2019 19:00:00.000 GMT-0500,1.10351,1.10850,1.10169,1.10343,169420.9063
05.09.2019 19:00:00.000 GMT-0500,1.10342,1.10574,1.10205,1.10324,151164.5469
07.09.2019 19:00:00.000 GMT-0500,1.10279,1.10287,1.10199,1.10207,4002.6399
08.09.2019 19:00:00.000 GMT-0500,1.10206,1.10683,1.10157,1.10472,133857.1719
09.09.2019 19:00:00.000 GMT-0500,1.10474,1.10597,1.10307,1.10503,126173.5625
10.09.2019 19:00:00.000 GMT-0500,1.10503,1.10559,1.09855,1.10138,126395.6563
11.09.2019 19:00:00.000 GMT-0500,1.10137,1.10873,1.09269,1.10565,192528.7344
12.09.2019 19:00:00.000 GMT-0500,1.10565,1.11097,1.10565,1.10770,159544.5313
14.09.2019 19:00:00.000 GMT-0500,1.10752,1.10865,1.10706,1.10835,6187.7998
15.09.2019 19:00:00.000 GMT-0500,1.10834,1.10847,1.09936,1.10035,145822.4375
16.09.2019 19:00:00.000 GMT-0500,1.10034,1.10759,1.09904,1.10741,161108.5938
17.09.2019 19:00:00.000 GMT-0500,1.10742,1.10750,1.10140,1.10295,152989.7656
18.09.2019 19:00:00.000 GMT-0500,1.10295,1.10738,1.10231,1.10450,193029.5313
19.09.2019 19:00:00.000 GMT-0500,1.10447,1.10678,1.09965,1.10212,184300.7188
21.09.2019 19:00:00.000 GMT-0500,1.10181,1.10201,1.10134,1.10189,4010.3154
22.09.2019 19:00:00.000 GMT-0500,1.10189,1.10256,1.09664,1.09944,177783.1563
23.09.2019 19:00:00.000 GMT-0500,1.09940,1.10244,1.09839,1.10138,182626.4375
24.09.2019 19:00:00.000 GMT-0500,1.10138,1.10172,1.09376,1.09516,196370.0469
25.09.2019 19:00:00.000 GMT-0500,1.09516,1.09675,1.09089,1.09226,188501.6563
26.09.2019 19:00:00.000 GMT-0500,1.09226,1.09590,1.09049,1.09439,168250.0156
28.09.2019 19:00:00.000 GMT-0500,1.09441,1.09465,1.09397,1.09426,4038.0601
29.09.2019 19:00:00.000 GMT-0500,1.09425,1.09481,1.08850,1.08996,167787.1094
30.09.2019 19:00:00.000 GMT-0500,1.08996,1.09430,1.08793,1.09343,211105.8281
01.10.2019 19:00:00.000 GMT-0500,1.09343,1.09638,1.09044,1.09608,200281.9688
02.10.2019 19:00:00.000 GMT-0500,1.09608,1.09994,1.09411,1.09748,218474.8438
03.10.2019 19:00:00.000 GMT-0500,1.09747,1.09995,1.09572,1.09815,181144.4063
05.10.2019 19:00:00.000 GMT-0500,1.09849,1.09849,1.09754,1.09837,4578.8501
06.10.2019 19:00:00.000 GMT-0500,1.09837,1.10008,1.09622,1.09718,165687.6094
07.10.2019 19:00:00.000 GMT-0500,1.09719,1.09959,1.09413,1.09601,208462.5625
08.10.2019 19:00:00.000 GMT-0500,1.09601,1.09902,1.09550,1.09844,191600.2813
09.10.2019 19:00:00.000 GMT-0500,1.09844,1.10341,1.09799,1.10110,224421.8125
10.10.2019 19:00:00.000 GMT-0500,1.10109,1.10630,1.10009,1.10400,239795.0625
12.10.2019 19:00:00.000 GMT-0500,1.10399,1.10399,1.10254,1.10284,5736.915
13.10.2019 19:00:00.000 GMT-0500,1.10284,1.10428,1.10129,1.10262,151431.3281
14.10.2019 19:00:00.000 GMT-0500,1.10262,1.10463,1.09915,1.10346,223152.5156
15.10.2019 19:00:00.000 GMT-0500,1.10345,1.10857,1.10226,1.10740,223064.8906
16.10.2019 19:00:00.000 GMT-0500,1.10741,1.11400,1.10653,1.11249,222927.9531
17.10.2019 19:00:00.000 GMT-0500,1.11249,1.11727,1.11149,1.11723,138306.7188
19.10.2019 19:00:00.000 GMT-0500,1.11628,1.11644,1.11506,1.11562,7465.0986
20.10.2019 19:00:00.000 GMT-0500,1.11562,1.11795,1.11388,1.11519,120696.2813
21.10.2019 19:00:00.000 GMT-0500,1.11519,1.11570,1.11178,1.11291,128928.7969
22.10.2019 19:00:00.000 GMT-0500,1.11291,1.11406,1.11062,1.11324,119291.9766
23.10.2019 19:00:00.000 GMT-0500,1.11323,1.11630,1.10932,1.11038,175274.5781
24.10.2019 19:00:00.000 GMT-0500,1.11038,1.11231,1.10731,1.10813,101462.8281
26.10.2019 19:00:00.000 GMT-0500,1.10819,1.10842,1.10782,1.10842,2185.02
27.10.2019 18:00:00.000 GMT-0600,1.10841,1.11068,1.10763,1.10984,105907.4453
28.10.2019 18:00:00.000 GMT-0600,1.10983,1.11187,1.10737,1.11124,121052.8359
29.10.2019 18:00:00.000 GMT-0600,1.11124,1.11556,1.10802,1.11524,138375.9063
30.10.2019 18:00:00.000 GMT-0600,1.11525,1.11758,1.11315,1.11563,141794.4219
31.10.2019 18:00:00.000 GMT-0600,1.11563,1.11720,1.11284,1.11675,123147.0234
02.11.2019 18:00:00.000 GMT-0600,1.11705,1.11713,1.11644,1.11664,1545.2139
03.11.2019 18:00:00.000 GMT-0600,1.11662,1.11756,1.11221,1.11283,119559.9688
04.11.2019 18:00:00.000 GMT-0600,1.11282,1.11402,1.10637,1.10743,150360.9688
05.11.2019 18:00:00.000 GMT-0600,1.10742,1.10929,1.10652,1.10704,124951.5469
06.11.2019 18:00:00.000 GMT-0600,1.10703,1.10918,1.10361,1.10525,160184.7656
07.11.2019 18:00:00.000 GMT-0600,1.10527,1.10556,1.10168,1.10213,112367.6875
09.11.2019 18:00:00.000 GMT-0600,1.10251,1.10251,1.10198,1.10221,1112.5699
