Local time,Open,High,Low,Close,Volume
31.07.2018 15:00:00.000 GMT-0500,1.16929,1.16988,1.16841,1.16894,18407.199699999997
31.07.2018 19:00:00.000 GMT-0500,1.16894,1.16926,1.16799,1.16799,26562.8101
31.07.2018 23:00:00.000 GMT-0500,1.16799,1.16942,1.16723,1.16877,42576.7802
01.08.2018 03:00:00.000 GMT-0500,1.16877,1.16905,1.16775,1.16864,43768.811499999996
01.08.2018 07:00:00.000 GMT-0500,1.16862,1.16998,1.16643,1.16651,61690.7002
01.08.2018 11:00:00.000 GMT-0500,1.16650,1.16778,1.16575,1.16625,69344.041
01.08.2018 15:00:00.000 GMT-0500,1.16626,1.16658,1.16588,1.16635,14736.73
01.08.2018 19:00:00.000 GMT-0500,1.16635,1.16678,1.16507,1.16510,26593.27
01.08.2018 23:00:00.000 GMT-0500,1.16510,1.16542,1.16251,1.16313,36665.1406
02.08.2018 03:00:00.000 GMT-0500,1.16317,1.16345,1.16013,1.16176,55140.619999999995
02.08.2018 07:00:00.000 GMT-0500,1.16171,1.16324,1.16075,1.16124,62396.2803
02.08.2018 11:00:00.000 GMT-0500,1.16124,1.16199,1.15842,1.15890,43021.8105
02.08.2018 15:00:00.000 GMT-0500,1.15889,1.15904,1.15820,1.15853,16304.0398
02.08.2018 19:00:00.000 GMT-0500,1.15854,1.15933,1.15814,1.15910,24365.9199
02.08.2018 23:00:00.000 GMT-0500,1.15909,1.15952,1.15622,1.15623,35415.1597
03.08.2018 03:00:00.000 GMT-0500,1.15621,1.16107,1.15618,1.15964,50959.2705
03.08.2018 07:00:00.000 GMT-0500,1.15963,1.16098,1.15605,1.15957,79413.1005
03.08.2018 11:00:00.000 GMT-0500,1.15956,1.15998,1.15698,1.15731,37359.6699
03.08.2018 15:00:00.000 GMT-0500,1.15731,1.15734,1.15639,1.15691,4520.5601
05.08.2018 15:00:00.000 GMT-0500,1.15731,1.15732,1.15606,1.15617,9013
05.08.2018 19:00:00.000 GMT-0500,1.15616,1.15689,1.15571,1.15638,25318.279300000002
05.08.2018 23:00:00.000 GMT-0500,1.15638,1.15697,1.15502,1.15649,37222.1207
06.08.2018 03:00:00.000 GMT-0500,1.15649,1.15676,1.15302,1.15421,47594.2501
06.08.2018 07:00:00.000 GMT-0500,1.15424,1.15706,1.15366,1.15635,54631.390699999996
06.08.2018 11:00:00.000 GMT-0500,1.15633,1.15656,1.15485,1.15541,34837.0698
06.08.2018 15:00:00.000 GMT-0500,1.15540,1.15594,1.15517,1.15584,16677.5502
06.08.2018 19:00:00.000 GMT-0500,1.15583,1.15640,1.15552,1.15558,22441.049700000003
06.08.2018 23:00:00.000 GMT-0500,1.15556,1.15839,1.15518,1.15773,35677.149900000004
07.08.2018 03:00:00.000 GMT-0500,1.15774,1.16040,1.15737,1.16025,48036.3398
07.08.2018 07:00:00.000 GMT-0500,1.16023,1.16084,1.15862,1.15968,53062.149300000005
07.08.2018 11:00:00.000 GMT-0500,1.15967,1.16000,1.15823,1.15975,35861.900499999996
07.08.2018 15:00:00.000 GMT-0500,1.15975,1.16050,1.15955,1.16033,13538.2798
07.08.2018 19:00:00.000 GMT-0500,1.16033,1.16202,1.15998,1.16189,23938.96
07.08.2018 23:00:00.000 GMT-0500,1.16188,1.16285,1.16058,1.16102,36429.520000000004
08.08.2018 03:00:00.000 GMT-0500,1.16102,1.16130,1.15806,1.15834,46017.0391
08.08.2018 07:00:00.000 GMT-0500,1.15835,1.16090,1.15734,1.15980,47592.9796
08.08.2018 11:00:00.000 GMT-0500,1.15979,1.16200,1.15908,1.16126,35645.2891
08.08.2018 15:00:00.000 GMT-0500,1.16125,1.16151,1.16094,1.16095,11717.3501
08.08.2018 19:00:00.000 GMT-0500,1.16095,1.16194,1.16014,1.16158,25992.6098
08.08.2018 23:00:00.000 GMT-0500,1.16157,1.16163,1.15763,1.15841,40013.75
09.08.2018 03:00:00.000 GMT-0500,1.15840,1.16075,1.15823,1.15895,53973.5704
09.08.2018 07:00:00.000 GMT-0500,1.15896,1.16000,1.15614,1.15654,57478.9307
09.08.2018 11:00:00.000 GMT-0500,1.15655,1.15678,1.15260,1.15295,40736.4893
09.08.2018 15:00:00.000 GMT-0500,1.15294,1.15336,1.15166,1.15242,17820.1496
09.08.2018 19:00:00.000 GMT-0500,1.15242,1.15366,1.15209,1.15328,25954.379399999998
09.08.2018 23:00:00.000 GMT-0500,1.15326,1.15333,1.14323,1.14659,67155.52010000001
10.08.2018 03:00:00.000 GMT-0500,1.14660,1.14825,1.14433,1.14658,67255.82920000001
10.08.2018 07:00:00.000 GMT-0500,1.14654,1.14654,1.13952,1.13979,82036.4405
10.08.2018 11:00:00.000 GMT-0500,1.13978,1.14278,1.13883,1.14018,44800.0801
10.08.2018 15:00:00.000 GMT-0500,1.14020,1.14181,1.14020,1.14130,6953.52
12.08.2018 15:00:00.000 GMT-0500,1.13731,1.14118,1.13727,1.13950,13380.3701
12.08.2018 19:00:00.000 GMT-0500,1.13949,1.13999,1.13682,1.13828,39312.780699999996
12.08.2018 23:00:00.000 GMT-0500,1.13828,1.14069,1.13652,1.13746,53874.21
13.08.2018 03:00:00.000 GMT-0500,1.13744,1.14135,1.13657,1.14007,49436.598600000005
13.08.2018 07:00:00.000 GMT-0500,1.14008,1.14330,1.13893,1.13968,65186.5021
13.08.2018 11:00:00.000 GMT-0500,1.13969,1.14026,1.13856,1.13976,49479.7501
13.08.2018 15:00:00.000 GMT-0500,1.13977,1.14132,1.13964,1.14009,18217.5798
13.08.2018 19:00:00.000 GMT-0500,1.14008,1.14175,1.13951,1.14070,32105.750500000002
13.08.2018 23:00:00.000 GMT-0500,1.14069,1.14291,1.13960,1.14230,47082.7705
14.08.2018 03:00:00.000 GMT-0500,1.14227,1.14296,1.13801,1.14069,57388.289000000004
14.08.2018 07:00:00.000 GMT-0500,1.14069,1.14072,1.13442,1.13510,62813.59
14.08.2018 11:00:00.000 GMT-0500,1.13510,1.13527,1.13304,1.13454,48513.6606
14.08.2018 15:00:00.000 GMT-0500,1.13456,1.13505,1.13417,1.13470,16087.7695
14.08.2018 19:00:00.000 GMT-0500,1.13470,1.13475,1.13199,1.13229,24986.0606
14.08.2018 23:00:00.000 GMT-0500,1.13228,1.13465,1.13172,1.13325,39673.3702
15.08.2018 03:00:00.000 GMT-0500,1.13325,1.13381,1.13092,1.13205,53463.8398
15.08.2018 07:00:00.000 GMT-0500,1.13206,1.13428,1.13012,1.13312,69276.52050000001
15.08.2018 11:00:00.000 GMT-0500,1.13313,1.13551,1.13299,1.13446,46966.1709
15.08.2018 15:00:00.000 GMT-0500,1.13449,1.13540,1.13393,1.13419,18772.3704
15.08.2018 19:00:00.000 GMT-0500,1.13419,1.13911,1.13361,1.13876,43372.6905
15.08.2018 23:00:00.000 GMT-0500,1.13876,1.13980,1.13575,1.13680,46111.4306
16.08.2018 03:00:00.000 GMT-0500,1.13680,1.13896,1.13606,1.13685,47130.8106
16.08.2018 07:00:00.000 GMT-0500,1.13685,1.14093,1.13630,1.13870,56908.7999
16.08.2018 11:00:00.000 GMT-0500,1.13870,1.13878,1.13480,1.13728,38510.0098
16.08.2018 15:00:00.000 GMT-0500,1.13727,1.13790,1.13708,1.13721,19143.550000000003
16.08.2018 19:00:00.000 GMT-0500,1.13721,1.13892,1.13667,1.13779,21173.7598
16.08.2018 23:00:00.000 GMT-0500,1.13778,1.13951,1.13737,1.13883,35304.7402
17.08.2018 03:00:00.000 GMT-0500,1.13885,1.14197,1.13744,1.13892,51678.3896
17.08.2018 07:00:00.000 GMT-0500,1.13892,1.14220,1.13803,1.14091,53420.9297
17.08.2018 11:00:00.000 GMT-0500,1.14092,1.14450,1.14078,1.14416,44714.6402
17.08.2018 15:00:00.000 GMT-0500,1.14415,1.14435,1.14383,1.14396,6593.75
19.08.2018 15:00:00.000 GMT-0500,1.14419,1.14419,1.14357,1.14381,7754.1902
19.08.2018 19:00:00.000 GMT-0500,1.14382,1.14396,1.14272,1.14315,27537.71
19.08.2018 23:00:00.000 GMT-0500,1.14314,1.14336,1.14111,1.14209,37175.9595
20.08.2018 03:00:00.000 GMT-0500,1.14210,1.14251,1.13947,1.14219,54610.1699
20.08.2018 07:00:00.000 GMT-0500,1.14219,1.14548,1.14164,1.14383,44637.0694
20.08.2018 11:00:00.000 GMT-0500,1.14382,1.14794,1.14382,1.14752,33360.6206
20.08.2018 15:00:00.000 GMT-0500,1.14752,1.14934,1.14742,1.14921,21178.4795
20.08.2018 19:00:00.000 GMT-0500,1.14919,1.15424,1.14859,1.15249,38790.1601
20.08.2018 23:00:00.000 GMT-0500,1.15249,1.15393,1.15057,1.15141,42772.7103
21.08.2018 03:00:00.000 GMT-0500,1.15142,1.15402,1.15116,1.15182,43251.8292
21.08.2018 07:00:00.000 GMT-0500,1.15181,1.15388,1.14922,1.15332,58398.8301
21.08.2018 11:00:00.000 GMT-0500,1.15332,1.16015,1.15281,1.15696,55154.2704
21.08.2018 15:00:00.000 GMT-0500,1.15695,1.15766,1.15679,1.15762,18574.9201
21.08.2018 19:00:00.000 GMT-0500,1.15762,1.15825,1.15706,1.15757,24340.620099999996
21.08.2018 23:00:00.000 GMT-0500,1.15759,1.15805,1.15610,1.15622,33286.850099999996
22.08.2018 03:00:00.000 GMT-0500,1.15622,1.16181,1.15534,1.16109,56968.780199999994
22.08.2018 07:00:00.000 GMT-0500,1.16110,1.16231,1.15842,1.15938,58287.5508
22.08.2018 11:00:00.000 GMT-0500,1.15938,1.16198,1.15812,1.16043,43053.6807
22.08.2018 15:00:00.000 GMT-0500,1.16041,1.16045,1.15844,1.15862,14893.1797
22.08.2018 19:00:00.000 GMT-0500,1.15861,1.15875,1.15498,1.15535,34230.0005
22.08.2018 23:00:00.000 GMT-0500,1.15535,1.15747,1.15423,1.15679,38902.9203
23.08.2018 03:00:00.000 GMT-0500,1.15680,1.15900,1.15498,1.15752,46011.529200000004
23.08.2018 07:00:00.000 GMT-0500,1.15754,1.15909,1.15543,1.15679,54021.4708
23.08.2018 11:00:00.000 GMT-0500,1.15679,1.15686,1.15301,1.15411,42837.4901
23.08.2018 15:00:00.000 GMT-0500,1.15410,1.15477,1.15352,1.15423,15277.2697
23.08.2018 19:00:00.000 GMT-0500,1.15421,1.15594,1.15383,1.15551,31974.0596
23.08.2018 23:00:00.000 GMT-0500,1.15549,1.15800,1.15523,1.15570,33574.4499
24.08.2018 03:00:00.000 GMT-0500,1.15568,1.16003,1.15553,1.15933,47611.7695
24.08.2018 07:00:00.000 GMT-0500,1.15935,1.16400,1.15819,1.16248,71878.16990000001
24.08.2018 11:00:00.000 GMT-0500,1.16248,1.16359,1.16180,1.16270,38368.7295
24.08.2018 15:00:00.000 GMT-0500,1.16271,1.16271,1.16203,1.16223,4840.5801
26.08.2018 15:00:00.000 GMT-0500,1.16189,1.16536,1.16182,1.16453,8675.0501
26.08.2018 19:00:00.000 GMT-0500,1.16453,1.16468,1.16242,1.16267,27734.9497
26.08.2018 23:00:00.000 GMT-0500,1.16266,1.16270,1.15948,1.16002,34021.760200000004
27.08.2018 03:00:00.000 GMT-0500,1.16003,1.16301,1.16001,1.16294,37040.9897
27.08.2018 07:00:00.000 GMT-0500,1.16294,1.16803,1.16259,1.16765,54308.7793
27.08.2018 11:00:00.000 GMT-0500,1.16763,1.16938,1.16730,1.16816,34442.8404
27.08.2018 15:00:00.000 GMT-0500,1.16817,1.16855,1.16781,1.16844,14830.0897
27.08.2018 19:00:00.000 GMT-0500,1.16844,1.16973,1.16708,1.16744,24676.1699
27.08.2018 23:00:00.000 GMT-0500,1.16744,1.17000,1.16628,1.16861,35116.4698
28.08.2018 03:00:00.000 GMT-0500,1.16860,1.17180,1.16806,1.17164,50322.6503
28.08.2018 07:00:00.000 GMT-0500,1.17165,1.17337,1.17027,1.17191,63466.5605
28.08.2018 11:00:00.000 GMT-0500,1.17192,1.17255,1.16908,1.16925,42674.0009
28.08.2018 15:00:00.000 GMT-0500,1.16925,1.16986,1.16871,1.16936,14557.419899999999
28.08.2018 19:00:00.000 GMT-0500,1.16935,1.16978,1.16836,1.16952,24731.5503
28.08.2018 23:00:00.000 GMT-0500,1.16952,1.16966,1.16657,1.16659,43372.3296
29.08.2018 03:00:00.000 GMT-0500,1.16659,1.16777,1.16523,1.16583,47935.8994
29.08.2018 07:00:00.000 GMT-0500,1.16582,1.17079,1.16558,1.16985,65883.5899
29.08.2018 11:00:00.000 GMT-0500,1.16987,1.17075,1.16896,1.17039,40370.9502
29.08.2018 15:00:00.000 GMT-0500,1.17038,1.17107,1.17033,1.17097,13297.6499
29.08.2018 19:00:00.000 GMT-0500,1.17097,1.17138,1.16957,1.17006,26751.9195
29.08.2018 23:00:00.000 GMT-0500,1.17006,1.17185,1.16860,1.17025,33786.5801
30.08.2018 03:00:00.000 GMT-0500,1.17025,1.17090,1.16755,1.16866,47370.4405
30.08.2018 07:00:00.000 GMT-0500,1.16866,1.16959,1.16422,1.16464,63348.62009999999
30.08.2018 11:00:00.000 GMT-0500,1.16464,1.16793,1.16419,1.16772,51753.3105
30.08.2018 15:00:00.000 GMT-0500,1.16771,1.16771,1.16617,1.16656,14707.1001
30.08.2018 19:00:00.000 GMT-0500,1.16656,1.16768,1.16598,1.16638,27298.9506
30.08.2018 23:00:00.000 GMT-0500,1.16638,1.16904,1.16631,1.16840,40165.979999999996
31.08.2018 03:00:00.000 GMT-0500,1.16840,1.16900,1.16436,1.16517,51778.5801
31.08.2018 07:00:00.000 GMT-0500,1.16516,1.16557,1.15925,1.15961,63153.3399
31.08.2018 11:00:00.000 GMT-0500,1.15961,1.16105,1.15848,1.16074,51198.29
31.08.2018 15:00:00.000 GMT-0500,1.16075,1.16112,1.16021,1.16054,5725.9502
02.09.2018 15:00:00.000 GMT-0500,1.15989,1.16048,1.15929,1.15984,7368.4599
02.09.2018 19:00:00.000 GMT-0500,1.15982,1.16035,1.15892,1.15990,22765.0497
02.09.2018 23:00:00.000 GMT-0500,1.15992,1.16263,1.15913,1.16110,31775.3096
03.09.2018 03:00:00.000 GMT-0500,1.16110,1.16230,1.15965,1.16117,42234.8994
03.09.2018 07:00:00.000 GMT-0500,1.16119,1.16280,1.16038,1.16195,41654.9092
03.09.2018 11:00:00.000 GMT-0500,1.16195,1.16238,1.16148,1.16165,17647.04
03.09.2018 15:00:00.000 GMT-0500,1.16165,1.16233,1.16137,1.16144,11106.909800000001
03.09.2018 19:00:00.000 GMT-0500,1.16143,1.16144,1.15958,1.16011,26731.2002
03.09.2018 23:00:00.000 GMT-0500,1.16011,1.16112,1.15681,1.15698,42333.8209
04.09.2018 03:00:00.000 GMT-0500,1.15697,1.15712,1.15500,1.15593,48149.2607
04.09.2018 07:00:00.000 GMT-0500,1.15592,1.15700,1.15304,1.15657,55349.148400000005
04.09.2018 11:00:00.000 GMT-0500,1.15657,1.15861,1.15643,1.15857,34002.399900000004
04.09.2018 15:00:00.000 GMT-0500,1.15857,1.15897,1.15800,1.15874,13253.8201
04.09.2018 19:00:00.000 GMT-0500,1.15874,1.16083,1.15807,1.15968,26763.609800000002
04.09.2018 23:00:00.000 GMT-0500,1.15966,1.15983,1.15430,1.15559,41071.2011
05.09.2018 03:00:00.000 GMT-0500,1.15559,1.15978,1.15557,1.15796,60029.4805
05.09.2018 07:00:00.000 GMT-0500,1.15798,1.16401,1.15720,1.16187,79426.39850000001
05.09.2018 11:00:00.000 GMT-0500,1.16189,1.16330,1.16178,1.16315,37047.530699999996
05.09.2018 15:00:00.000 GMT-0500,1.16315,1.16351,1.16298,1.16347,13482.1499
05.09.2018 19:00:00.000 GMT-0500,1.16347,1.16595,1.16325,1.16347,32454.5401
05.09.2018 23:00:00.000 GMT-0500,1.16347,1.16378,1.16140,1.16227,37431.5107
06.09.2018 03:00:00.000 GMT-0500,1.16228,1.16422,1.16165,1.16303,48352.9599
06.09.2018 07:00:00.000 GMT-0500,1.16299,1.16550,1.16057,1.16234,62875.54
06.09.2018 11:00:00.000 GMT-0500,1.16234,1.16330,1.16130,1.16223,40000.4102
06.09.2018 15:00:00.000 GMT-0500,1.16202,1.16279,1.16188,1.16201,14536.900399999999
06.09.2018 19:00:00.000 GMT-0500,1.16202,1.16267,1.16144,1.16242,29707.350000000002
06.09.2018 23:00:00.000 GMT-0500,1.16241,1.16494,1.16141,1.16459,35472.3399
07.09.2018 03:00:00.000 GMT-0500,1.16459,1.16496,1.16004,1.16100,49524.3193
07.09.2018 07:00:00.000 GMT-0500,1.16098,1.16212,1.15619,1.15713,73348.58009999999
07.09.2018 11:00:00.000 GMT-0500,1.15713,1.15734,1.15509,1.15583,44025.5493
07.09.2018 15:00:00.000 GMT-0500,1.15576,1.15614,1.15527,1.15545,3991.6899
09.09.2018 15:00:00.000 GMT-0500,1.15506,1.15611,1.15481,1.15608,6841.7798
09.09.2018 19:00:00.000 GMT-0500,1.15608,1.15645,1.15422,1.15443,26043.5699
09.09.2018 23:00:00.000 GMT-0500,1.15444,1.15679,1.15262,1.15663,33756.519
10.09.2018 03:00:00.000 GMT-0500,1.15665,1.15846,1.15623,1.15719,44078.4492
10.09.2018 07:00:00.000 GMT-0500,1.15720,1.16165,1.15688,1.16039,54236.0605
10.09.2018 11:00:00.000 GMT-0500,1.16039,1.16059,1.15926,1.15968,26137
10.09.2018 15:00:00.000 GMT-0500,1.15964,1.15992,1.15929,1.15938,7551.15
10.09.2018 19:00:00.000 GMT-0500,1.15938,1.16002,1.15780,1.15983,23615.360300000004
10.09.2018 23:00:00.000 GMT-0500,1.15984,1.16443,1.15977,1.16304,35712.4292
11.09.2018 03:00:00.000 GMT-0500,1.16304,1.16346,1.15762,1.15810,49808.71
11.09.2018 07:00:00.000 GMT-0500,1.15811,1.15989,1.15657,1.15911,55514.5498
11.09.2018 11:00:00.000 GMT-0500,1.15910,1.15978,1.15838,1.15910,33660.4409
11.09.2018 15:00:00.000 GMT-0500,1.15917,1.16130,1.15903,1.15960,14669.690100000002
11.09.2018 19:00:00.000 GMT-0500,1.15956,1.15994,1.15859,1.15861,18477.6897
11.09.2018 23:00:00.000 GMT-0500,1.15860,1.16048,1.15704,1.15969,34672.0303
12.09.2018 03:00:00.000 GMT-0500,1.15969,1.16051,1.15723,1.15807,48884.8594
12.09.2018 07:00:00.000 GMT-0500,1.15793,1.16499,1.15786,1.16263,67574.3799
12.09.2018 11:00:00.000 GMT-0500,1.16262,1.16409,1.16166,1.16267,44948.54
12.09.2018 15:00:00.000 GMT-0500,1.16264,1.16325,1.16251,1.16258,13757.479900000002
12.09.2018 19:00:00.000 GMT-0500,1.16256,1.16431,1.16252,1.16376,22191.0898
12.09.2018 23:00:00.000 GMT-0500,1.16376,1.16396,1.16155,1.16155,29747.6601
13.09.2018 03:00:00.000 GMT-0500,1.16158,1.16345,1.16093,1.16220,42601.3301
13.09.2018 07:00:00.000 GMT-0500,1.16220,1.17012,1.16145,1.16718,75319.02050000001
13.09.2018 11:00:00.000 GMT-0500,1.16718,1.16948,1.16698,1.16891,41888.239199999996
13.09.2018 15:00:00.000 GMT-0500,1.16888,1.16966,1.16887,1.16914,14689.55
13.09.2018 19:00:00.000 GMT-0500,1.16915,1.16977,1.16880,1.16932,18392.8002
13.09.2018 23:00:00.000 GMT-0500,1.16931,1.17214,1.16896,1.17196,32309.130400000002
14.09.2018 03:00:00.000 GMT-0500,1.17196,1.17218,1.16863,1.16871,45055.6504
14.09.2018 07:00:00.000 GMT-0500,1.16873,1.17055,1.16544,1.16557,62384.650400000006
14.09.2018 11:00:00.000 GMT-0500,1.16557,1.16572,1.16209,1.16249,39712.300200000005
14.09.2018 15:00:00.000 GMT-0500,1.16249,1.16280,1.16214,1.16246,4670.9502
16.09.2018 15:00:00.000 GMT-0500,1.16271,1.16340,1.16222,1.16237,6933.03
16.09.2018 19:00:00.000 GMT-0500,1.16237,1.16368,1.16229,1.16363,16695.7397
16.09.2018 23:00:00.000 GMT-0500,1.16363,1.16473,1.16182,1.16461,28263.0196
17.09.2018 03:00:00.000 GMT-0500,1.16463,1.16668,1.16455,1.16653,43996.0205
17.09.2018 07:00:00.000 GMT-0500,1.16652,1.16951,1.16651,1.16845,52748.151399999995
17.09.2018 11:00:00.000 GMT-0500,1.16846,1.16983,1.16821,1.16842,31279.1904
17.09.2018 15:00:00.000 GMT-0500,1.16842,1.16888,1.16671,1.16690,15974.5101
17.09.2018 19:00:00.000 GMT-0500,1.16688,1.17032,1.16681,1.16956,30695.5503
17.09.2018 23:00:00.000 GMT-0500,1.16955,1.17179,1.16731,1.16820,46382.0611
18.09.2018 03:00:00.000 GMT-0500,1.16820,1.17079,1.16724,1.17066,45148.7001
18.09.2018 07:00:00.000 GMT-0500,1.17066,1.17245,1.16825,1.16936,56639.6797
18.09.2018 11:00:00.000 GMT-0500,1.16936,1.16954,1.16524,1.16692,37118.1494
18.09.2018 15:00:00.000 GMT-0500,1.16693,1.16827,1.16644,1.16779,14912.3304
18.09.2018 19:00:00.000 GMT-0500,1.16780,1.16789,1.16558,1.16745,25192.2495
18.09.2018 23:00:00.000 GMT-0500,1.16743,1.17052,1.16708,1.17014,35994.9902
19.09.2018 03:00:00.000 GMT-0500,1.17011,1.17151,1.16705,1.16778,55495.399300000005
19.09.2018 07:00:00.000 GMT-0500,1.16779,1.16928,1.16503,1.16868,59990.5899
19.09.2018 11:00:00.000 GMT-0500,1.16868,1.16911,1.16694,1.16732,31377.2197
19.09.2018 15:00:00.000 GMT-0500,1.16730,1.16780,1.16693,1.16743,20740.2798
19.09.2018 19:00:00.000 GMT-0500,1.16739,1.16869,1.16722,1.16786,18301.0899
19.09.2018 23:00:00.000 GMT-0500,1.16786,1.17045,1.16777,1.16972,31492.2497
20.09.2018 03:00:00.000 GMT-0500,1.16974,1.17644,1.16856,1.17590,69929.7598
20.09.2018 07:00:00.000 GMT-0500,1.17589,1.17773,1.17412,1.17430,73322.6319
20.09.2018 11:00:00.000 GMT-0500,1.17430,1.17847,1.17392,1.17785,42118.5605
20.09.2018 15:00:00.000 GMT-0500,1.17782,1.17831,1.17747,1.17758,12443.6201
20.09.2018 19:00:00.000 GMT-0500,1.17758,1.17856,1.17758,1.17841,18864.8999
20.09.2018 23:00:00.000 GMT-0500,1.17842,1.18030,1.17693,1.17734,40021.998600000006
21.09.2018 03:00:00.000 GMT-0500,1.17734,1.17972,1.17554,1.17596,45469.4102
21.09.2018 07:00:00.000 GMT-0500,1.17596,1.17673,1.17329,1.17388,68456.08
21.09.2018 11:00:00.000 GMT-0500,1.17390,1.17519,1.17350,1.17493,29453.120100000004
21.09.2018 15:00:00.000 GMT-0500,1.17489,1.17563,1.17473,1.17523,3490.27
23.09.2018 15:00:00.000 GMT-0500,1.17504,1.17532,1.17419,1.17489,7341.3099999999995
23.09.2018 19:00:00.000 GMT-0500,1.17485,1.17529,1.17376,1.17424,20472.96
23.09.2018 23:00:00.000 GMT-0500,1.17425,1.17488,1.17244,1.17413,31062.8098
24.09.2018 03:00:00.000 GMT-0500,1.17400,1.17749,1.17394,1.17636,52323.140699999996
24.09.2018 07:00:00.000 GMT-0500,1.17636,1.18154,1.17499,1.17727,62793.5986
24.09.2018 11:00:00.000 GMT-0500,1.17730,1.17757,1.17445,1.17459,25285.899400000002
24.09.2018 15:00:00.000 GMT-0500,1.17458,1.17546,1.17458,1.17529,13467.590100000001
24.09.2018 19:00:00.000 GMT-0500,1.17529,1.17592,1.17312,1.17406,19819.119799999997
24.09.2018 23:00:00.000 GMT-0500,1.17407,1.17745,1.17376,1.17692,36255.2299
25.09.2018 03:00:00.000 GMT-0500,1.17693,1.17905,1.17337,1.17817,59604.1885
25.09.2018 07:00:00.000 GMT-0500,1.17818,1.17928,1.17654,1.17701,54572.079000000005
25.09.2018 11:00:00.000 GMT-0500,1.17701,1.17758,1.17611,1.17665,27642.8398
25.09.2018 15:00:00.000 GMT-0500,1.17659,1.17705,1.17619,1.17631,11184.069799999997
25.09.2018 19:00:00.000 GMT-0500,1.17631,1.17673,1.17564,1.17667,21026.2998
25.09.2018 23:00:00.000 GMT-0500,1.17666,1.17758,1.17580,1.17673,29554.7402
26.09.2018 03:00:00.000 GMT-0500,1.17671,1.17749,1.17358,1.17365,44753.2403
26.09.2018 07:00:00.000 GMT-0500,1.17365,1.17578,1.17260,1.17568,52317.8203
26.09.2018 11:00:00.000 GMT-0500,1.17567,1.17981,1.17316,1.17469,58916.830500000004
26.09.2018 15:00:00.000 GMT-0500,1.17469,1.17536,1.17365,1.17473,101726.40800000001
26.09.2018 19:00:00.000 GMT-0500,1.17473,1.17573,1.17404,1.17511,21921.9399
26.09.2018 23:00:00.000 GMT-0500,1.17510,1.17525,1.16853,1.17026,51621.4595
27.09.2018 03:00:00.000 GMT-0500,1.17027,1.17203,1.16994,1.17036,56651.9404
27.09.2018 07:00:00.000 GMT-0500,1.17035,1.17130,1.16633,1.16698,60287.559499999996
27.09.2018 11:00:00.000 GMT-0500,1.16698,1.16849,1.16424,1.16501,37250.0703
27.09.2018 15:00:00.000 GMT-0500,1.16501,1.16525,1.16333,1.16363,14324.630399999998
27.09.2018 19:00:00.000 GMT-0500,1.16363,1.16495,1.16359,1.16480,23047.429600000003
27.09.2018 23:00:00.000 GMT-0500,1.16479,1.16514,1.16149,1.16187,42756.7701
28.09.2018 03:00:00.000 GMT-0500,1.16187,1.16312,1.15699,1.15828,58909.8301
28.09.2018 07:00:00.000 GMT-0500,1.15826,1.16296,1.15721,1.16219,62320.4103
28.09.2018 11:00:00.000 GMT-0500,1.16219,1.16255,1.16064,1.16096,40429.979400000004
28.09.2018 15:00:00.000 GMT-0500,1.16095,1.16126,1.16019,1.16053,5647.3101
30.09.2018 15:00:00.000 GMT-0500,1.16207,1.16207,1.16031,1.16055,10926.9199
30.09.2018 19:00:00.000 GMT-0500,1.16055,1.16101,1.15936,1.15964,21519.310100000002
30.09.2018 23:00:00.000 GMT-0500,1.15966,1.15983,1.15741,1.15963,33926.1196
01.10.2018 03:00:00.000 GMT-0500,1.15963,1.16194,1.15886,1.15992,48026.2499
01.10.2018 07:00:00.000 GMT-0500,1.15991,1.16249,1.15638,1.15661,58803.8896
01.10.2018 11:00:00.000 GMT-0500,1.15662,1.15805,1.15642,1.15784,31586.6704
01.10.2018 15:00:00.000 GMT-0500,1.15786,1.15808,1.15746,1.15774,12698.8799
01.10.2018 19:00:00.000 GMT-0500,1.15774,1.15803,1.15689,1.15705,19665.5298
01.10.2018 23:00:00.000 GMT-0500,1.15706,1.15751,1.15252,1.15439,44237.3712
02.10.2018 03:00:00.000 GMT-0500,1.15437,1.15457,1.15054,1.15293,66300.9491
02.10.2018 07:00:00.000 GMT-0500,1.15292,1.15705,1.15278,1.15588,67639.7509
02.10.2018 11:00:00.000 GMT-0500,1.15588,1.15680,1.15398,1.15520,34794.2198
02.10.2018 15:00:00.000 GMT-0500,1.15519,1.15537,1.15449,1.15507,11834.009800000002
02.10.2018 19:00:00.000 GMT-0500,1.15507,1.15940,1.15361,1.15802,35692.830599999994
02.10.2018 23:00:00.000 GMT-0500,1.15802,1.15930,1.15713,1.15786,51639.2006
03.10.2018 03:00:00.000 GMT-0500,1.15786,1.15817,1.15427,1.15479,49068.5
03.10.2018 07:00:00.000 GMT-0500,1.15477,1.15543,1.15157,1.15242,59412.9199
03.10.2018 11:00:00.000 GMT-0500,1.15241,1.15286,1.15094,1.15150,39705.83
03.10.2018 15:00:00.000 GMT-0500,1.15149,1.15165,1.14647,1.14766,20776.4995
03.10.2018 19:00:00.000 GMT-0500,1.14767,1.14808,1.14654,1.14729,24920.5996
03.10.2018 23:00:00.000 GMT-0500,1.14728,1.14972,1.14635,1.14937,41733.1104
04.10.2018 03:00:00.000 GMT-0500,1.14935,1.15101,1.14819,1.15047,49033.54
